Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Co-located,Co-located with,Notes,URL,Email address
Cambridgeshire,Comberton Library,"Comberton Village Centre, West Street",Comberton,Cambridgeshire,CB23 7DU,100091611309,Yes,LAL,,,10:00-13:00,00:00-00:00,10:00-17:00,00:00-00:00,14:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/comberton-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Cottenham Library,Margett Square,Cottenham,Cambridgeshire,CB24 8QY,,Yes,LAL,,,16:00-19:00,10:00-17:00,10:00-13:00,10:00-17:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/cottenham-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Ely Library,6 The Cloisters,Ely,Cambridgeshire,CB7 4ZH,,Yes,LAL,,,09:30-13:00,09:30-17:00,09:30-17:00,09:30-19:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/ely-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Fulbourn Village Library,"The Swifts, Haggis Gap",Cambridge,Cambridgeshire,CB21 5HD,,Yes,CRL,2010,,15:00-17:00,15:00-17:00,17:00-19:00,10:00-17:00,15:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/fulbourn-village-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Gamlingay Library,"The Eco Hub, Stocks Lane",Gamlingay,Cambridgeshire,SG19 3JR,,Yes,CRL,2010,,09:00-20:00,09:15-12:15,12:30-15:15,16:00-19:00,10:00-12:00,09:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/gamlingay-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Great Shelford Library,Woodlards Lane,Cambridge,Cambridgeshire,CB22 5LZ,,Yes,LAL,,,15:00-19:00,10:00-17:00,10:00-13:00,00:00-00:00,10:00-18:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/great-shelford-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Haddenham Library,"Arkenstall Centre, 7 Station Road",Ely,Cambridgeshire,CB6 3XD,,Yes,CRL,2010,,14:30-19:30,00:00-00:00,14:30-17:00,00:00-00:00,14:30-19:30,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/haddenham-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Histon Library,School Hill,Cambridge,Cambridgeshire,CB24 9JE,,Yes,LAL,,,09:00-13:00,14:00-17:00,00:00-00:00,09:00-17:00,11:00-19:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/histon-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Huntingdon Library,"Huntingdon Library & Archives Centre, Princes Street",Huntingdon,Cambridgeshire,PE29 3PA,,Yes,LAL,,,09:30-17:00,09:30-17:00,09:30-19:00,09:30-13:30,09:30-17:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/huntingdon-library-and-archives,your.library@cambridgeshire.gov.uk
Cambridgeshire,Linton Library,"Cathodean Centre, Horseheath Road",Linton,Cambridgeshire,CB21 4LU,,Yes,LAL,,,00:00-00:00,10:00-17:00,16:00-19:00,14:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/linton-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Little Downham Library,"Village Centre, Main Street",Ely,Cambridgeshire,CB6 2ST,,No,CRL,,,19:00-21:00,00:00-00:00,14:00-16:30,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/little-downham-library-access-pont,your.library@cambridgeshire.gov.uk
Cambridgeshire,Littleport Library,Town Hall,Littleport,Cambridgeshire,CB6 1LU,,Yes,LAL,2010,,10:00-17:00,00:00-00:00,10:00-17:00,14:00-17:00,10:00-13:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/littleport-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,March Library,City Road,March,Cambridgeshire,PE15 9LT,,Yes,LAL,,,09:30-17:00,09:30-17:00,09:30-13:00,09:30-19:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/march-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Melbourn Library,"Melbourn Community Hub, 30 High Street",Royston,Cambridgeshire,SG8 6DZ,,No,CRL,2010,,14:30-16:30,14:30-16:30,14:30-16:30,14:30-18:30,14:30-16:30,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/melbourn-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Milton Road Library,Ascham Road,Cambridge,Cambridgeshire,CB4 2BD,,Yes,LAL,,,09:00-17:00,00:00-00:00,09:00-17:00,15:00-18:00,15:00-18:00,10:00-15:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/milton-road-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Papworth Library,"Lower Pendrill Court, Ermine Street North",Papworth Everard,Cambridgeshire,CB23 3UY,,Yes,LAL,,,00:00-00:00,10:00-17:00,01:00-13:00,14:00-17:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/papworth-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Ramsey Library,25 Great Whyte,Ramsey,Cambridgeshire,PE26 1HG,,Yes,LAL,2011,,00:00-00:00,10:00-17:00,16:00-19:00,10:00-17:00,10:00-13:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/ramsey-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Rock Road Library,69 Rock Road,Cambridge,Cambridgeshire,CB1 7UG,,Yes,LAL,,,09:00-13:00,09:00-17:00,00:00-00:00,09:00-17:00,15:00-18:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/rock-road-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Sawston Library,"Swaston Village College, New Road",Sawston,Cambridgeshire,CB22 3BP,,Yes,LAL,,,09:30-17:00,09:30-17:00,09:30-17:00,09:30-18:30,09:30-19:00,09:30-16:00,12:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/sawston-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Sawtry Library,"Sawtry Community Centre, Green End Road",Sawtry,Cambridgeshire,PE28 5UX,,Yes,LAL,,,09:30-17:00,09:30-17:00,13:30-19:00,09:30-17:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/sawtry-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Soham Library,Clay Street,Soham,Cambridgeshire,CB7 5HJ,,Yes,LAL,,,14:00-18:00,15:00-19:00,10:00-17:00,00:00-00:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/soham-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Somersham Community Library,Church Street,Somersham,Cambridgeshire,PE28 3EG,,Yes,LAL,2010,,00:00-00:00,15:00-19:00,10:00-17:00,00:00-00:00,15:00-17:00,09:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/somersham-community-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,St Ives Library,"4 Library Row, Station Road",St. Ives,Cambridgeshire,PE27 5BW,,Yes,LAL,,,09:00-17:00,09:00-13:00,00:00-00:00,09:00-17:00,14:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/st-ives-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,St Neots Library,Priory Lane,St. Neots,Cambridgeshire,PE19 2BH,,Yes,CRL,,,14:00-18:00,10:00-18:00,00:00-00:00,14:00-19:00,14:00-18:00,10:00-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/st-neots-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Swavesey Community Library,Gibraltar Lane,Swavesey,Cambridgeshire,CB24 4RS,10003186589,No,CRL,2010,,00:00-00:00,15:30-17:30,18:00-20:00,18:00-20:00,00:00-00:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/swavesey-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Warboys Library,High Street,Huntingdon,Cambridgeshire,PE28 2TA,,Yes,LAL,,,14:00-17:00,10:00-13:00,00:00-00:00,10:00-17:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/warboys-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Waterbeach Community Library,"Community Centre, High Street",Waterbeach,Cambridgeshire,CB25 9JU,,No,CRL,2010,,15:00-17:15,00:00-00:00,15:00-20:00,00:00-00:00,15:00-18:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/waterbeach-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Whittlesey Library,31-35 Market Street,Whittlesey,Cambridgeshire,PE7 1BA,,Yes,LAL,,,09:00-17:00,09:00-13:00,09:00-12:00,00:00-00:00,09:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/whittlesey-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Willingham Library,Church Street,Willingham,Cambridgeshire,CB24 5HS,,Yes,LAL,,,00:00-00:00,10:00-17:00,00:00-00:00,16:00-19:00,10:00-13:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/willingham-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Wisbech Library,Ely Place,Wisbech,Cambridgeshire,PE13 1EU,,Yes,LAL,,,09:30-13:00,09:30-19:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,,,https://www.cambridgeshire.gov.uk/directory/listings/wisbech-library,your.library@cambridgeshire.gov.uk
Cambridgeshire,Yaxley Library,Landsowne Road,Yaxley,Cambridgeshire,PE7 3JL,,Yes,LAL,,,15:00-19:00,09:30-17:00,00:00-00:00,09:30-17:00,09:30-13:30,09:30-13:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,https://www.cambridgeshire.gov.uk/directory/listings/yaxley-library,your.library@cambridgeshire.gov.uk
