Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Cheshire West and Chester,Hope Farm Library,Bridge Meadow,Ellesmere Port,Cheshire,CH66 2LE,100012594980,No,LAL,,,14:00-19:00,10:00-17:00,00:00-00:00,14:00-19:00,10:00-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/hopefarmlibrary,hopefarm.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Lache Library,Lache Park Avenue,Chester,Cheshire,CH4 8HR,100012571720,No,LAL,,,09:30-19:00,09:30-17:00,00:00-00:00,09:30-19:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/lachelibrary,lache.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Little Sutton Library,Chester Road,Ellesmere Port,Cheshire,CH66 1QQ,200003329413,No,LAL,,,10:00-17:00,13:00-19:00,00:00-00:00,10:00-17:00,13:00-19:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/littlesuttonlibrary,littlesutton.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Malpas Library,Bishop Heber High School,Malpas,Cheshire,SY14 8JD,,No,LAL,,,00:00-00:00,13:30-19:00,00:00-00:00,13:30-19:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/malpaslibrary,malpas.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Neston Library,Parkgate Road,Neston,Cheshire,CH64 6QE,100012593260,No,LAL,,,09:00-17:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-19:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/nestonlibrary,neston.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Northwich Library,Witton Street,Northwich,Cheshire,CW9 5DR,200003235917,No,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-19:00,09:00-19:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/northwichlibrary,northwich.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Sandiway Library,Mere Lane,Northwich,Cheshire,CW8 2NS,100012604466,No,LAL,,,09:30-17:00,09:30-19:00,00:00-00:00,09:30-17:00,09:30-19:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/sandiwaylibrary,sandiway.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Saughall Library,"Vernon Institute, Church Lane",Saughall,Cheshire,CH1 6EN,,No,LAL,,2013,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Cheshire West and Chester,Tarporley Library,High School,Tarporley,Cheshire,CW6 0BJ,200002841228,No,LAL,,,13:30-19:00,00:00-00:00,00:00-00:00,13:30-19:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/tarporleylibrary,tarporley.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Tarvin Library,"Community Centre, Meadow Close",Tarvin,Cheshire,CH3 8LY,,No,LAL,,,00:00-00:00,12:00-19:00,00:00-00:00,13:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/tarvinlibrary,tarvin.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Tattenhall Library,Tattenhall Park Primary School,Chester,Cheshire,CH3 9AH,200000817418,No,LAL,2013,,10:00-13:00,14:00-17:00,00:00-00:00,10:00-13:00,14:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,New building - same site,http://www.cheshirewestandchester.gov.uk/tattenhalllibrary,tattenhall.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Upton Library,Wealstone Lane,Chester,Cheshire,CH2 1HB,200000825916,No,LAL,,,09:30-17:00,09:30-19:00,09:30-17:00,09:30-17:00,09:30-19:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/uptonlibrary,upton.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Weaverham Library,Russet Road,Weaverham,Cheshire,CW8 3HY,100012604647,No,LAL,,,09:30-19:00,09:30-17:00,09:30-17:00,00:00-00:00,09:30-19:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/weaverhamlibrary,weaverham.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Wharton Library,Willow Square,Winsford,Cheshire,CW7 3HP,10014512652,No,LAL,,,09:00-17:00,09:00-17:00,00:00-00:00,09:00-17:00,12:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/whartonlibrary,wharton.library@cheshirewestandchester.gov.uk
Cheshire West and Chester,Willaston Library,"Willaston Methodist Church, Neston Road",Willaston,Cheshire,CH64 2TL,,No,LAL,,2016,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Cheshire West and Chester,Winsford Library,High Street,Winsford,Cheshire,CW7 2AS,100012603461,No,LAL,,,09:30-19:00,09:30-17:00,09:30-17:00,09:30-19:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.cheshirewestandchester.gov.uk/winsfordlibrary,winsford.library@cheshirewestandchester.gov.uk
