Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Co-located,Co-located with,Notes,URL,Email address
Cumbria,Lazonby Co-op (Library Link),Henderson Building,Penrith,Cumbria,CA10 1BG,,Yes,LAL-,,,07:30-20:00,07:30-20:00,07:30-20:00,07:30-20:00,07:30-20:00,07:30-20:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,penrith.library@cumbria.gov.uk
Cumbria,Longtown (Local Link),Lochinvar Centre,Longtown,Cumbria,CA6 5UG,,Yes,LAL,,,13:00-17:00,13:00-17:00,15:00-17:00,13:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,carlisle.library@cumbria.gov.uk
Cumbria,Maryport Library,Lawson Street,Maryport,Cumbria,CA15 6ND,,Yes,LAL,,,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Millom Library,St. George's Road,Millom,Cumbria,LA18 4DD,,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-12:00,09:00-17:00,09:00-17:00,09:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,whitehaven.library@cumbria.gov.uk
Cumbria,Milnthorpe (Local Link),19 The Square,Milnthorpe,Cumbria,LA7 7QJ,,Yes,LAL,,,14:00-18:00,00:00-00:00,14:00-17:00,00:00-00:00,10:00-17:00,10:00-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Mirehouse Library,Meadow Road,Whitehaven,Cumbria,CA28 8ER,,No,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Moorclose Library,Needham Drive,Workington,Cumbria,CA14 3SE,,Yes,LAL,,,09:30-17:00,13:00-17:00,00:00-00:00,09:30-17:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Morton Library Link,"Morton Community Centre, Wigton Road",Carlisle,Cumbria,CA2 6JP,,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,carlisle.library@cumbria.gov.uk
Cumbria,Nicholforest Book Drop,Nicholforest Village Hall,Carlisle,Cumbria,CA6 5QD,,No,CRL,,,00:00-00:00,00:00-00:00,13:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,carlisle.library@cumbria.gov.uk
Cumbria,Ormsgill (Library Link),Ormsgill Primary School,Barrow-in-Furness,Cumbria,LA14 4AR,,Yes,LAL-,,,00:00-00:00,09:30-14:00,09:30-14:00,09:30-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Penrith Library,St Andrews Churchyard,Penrith,Cumbria,CA11 7YA,10070534870,Yes,LAL,,,09:30-18:00,09:30-18:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,penrith.library@cumbria.gov.uk
Cumbria,Petteril Bank House (Library Link),"Lady Gillford's house, Petteril Bank Road",Carlisle,Cumbria,CA1 3AJ,,Yes,LAL,,2017,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Roose Library,91-93 Roose Road,Barrow-in-Furness,Cumbria,LA13 9RJ,,Yes,LAL,,,10:00-17:30,10:00-17:30,10:00-13:00,10:00-17:30,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,roose.library@cumbria.gov.uk
Cumbria,Seascale Library Link,Gosforth Road,Seascale,Cumbria,CA20 1PN,,Yes,LAL-,,,10:00-17:00,00:00-00:00,10:00-17:00,00:00-00:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Seaton Library,Main Street,Workington,Cumbria,CA14 1JD,,Yes,LAL,,,13:00-17:00,10:00-17:00,00:00-00:00,10:00-17:00,14:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Sedbergh Library,Main Street,Sedbergh,Cumbria,LA10 5BN,,Yes,LAL,,,17:00-19:00,00:00-00:00,10:00-17:00,00:00-00:00,14:00-17:00,10:00-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Shap Library,"The Old Courthouse, Main Street",Penrith,Cumbria,CA10 3NL,,No,CRL,,,10:00-14:00,14:00-17:00,12:00-14:00,14:00-17:00,14:00-18:00,10:00-14:00,14:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Silloth Library,"Discovery Centre, Liddell Street",Wigton,Cumbria,CA7 4DD,,Yes,LAL,,,10:00-16:00,00:00-00:00,10:00-16:00,00:00-00:00,10:00-16:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,St. Bees Book Drop,"St. Bees Village School, Main Street",St. Bees,Cumbria,CA27 0AA,,No,LAL,,2017,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Tebay Book Drop,"St. James Church, Church Street",Tebay,Cumbria,CA10 3UY,,No,CRL,,,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,penrith.library@cumbria.gov.uk
Cumbria,Thornhill Library,,,,CA22 2SJ,,Yes,LAL,,2016,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Thursby Book Drop,Thursby Parish Hall,Carlisle,Cumbria,CA5 6PQ,,No,LAL,,2019,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Ulverston Library,Kings Road,Ulverston,Cumbria,LA12 0BT,,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-13:00,09:00-18:00,09:00-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Upperby,"Upperby Primary School, Uldale Road",Carlisle,Cumbria,CA2 4JT,,No,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Walney Library,Central Drive,Barrow-in-Furness,Cumbria,LA14 3HY,,Yes,LAL,,,10:00-17:30,10:00-17:30,10:00-17:30,00:00-00:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,walney.library@cumbria.gov.uk
Cumbria,Whitehaven Archive & Local Studies Centre,Scotch Street,Whitehaven,Cumbria,CA28 7NL,,Yes,LAL,,,00:00-00:00,00:00-00:00,09:30-17:00,09:30-17:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,Archives,,,whitehaven.archives@cumbria.gov.uk
Cumbria,Whitehaven Library,Lowther Street,Whitehaven,Cumbria,CA28 7QZ,100110735276,Yes,LAL,,,09:00-17:00,09:00-18:00,09:00-17:00,09:00-18:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,"Refurbishment of front of llibrary, approix Â£50k, 2017",,whitehaven.library@cumbria.gov.uk
Cumbria,Wigton Library,High Street,Wigton,Cumbria,CA7 9NJ,,Yes,LAL,,,09:30-17:00,09:30-17:00,00:00-00:00,09:30-17:00,09:30-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Windermere Library,Ellerthwaite,Windermere,Cumbria,LA23 2AJ,,Yes,LAL,,,09:30-13:00,09:30-17:00,00:00-00:00,09:30-17:00,09:30-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
Cumbria,Workington Library,Vulcan's Lane,Workington,Cumbria,CA14 2ND,,Yes,LAL,,,09:00-18:00,09:00-17:00,09:00-18:00,09:00-17:00,09:00-17:00,09:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,,
