Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Highland,Brora Library and Cultural Centre,Gower St,, Brora,KW9 6PD,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/brora-library-and-cultural-centre/,
Highland,Caol Library,Glenkingie St,,Caol,PH33 7DP,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/caol-library/,
Highland,Cromarty Library,Hugh Miller Institute,,Church St,IV11 8XA,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/cromarty-library/,
Highland,Culloden Library,Keppoch Rd,,Culloden,IV2 7LL,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/culloden-library/,
Highland,Dingwall Community Library,Dingwall,,IV15 9LT,IV15 9LT,130126152,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/dingwall-community-library/,
Highland,Dornoch Library,High St,,Dornoch,IV25 3SH,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/dornoch-library/,
Highland,Fortrose Community Centre,Academy Street,,Fortrose ,IV10 8TW,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/fortrose-community-library/,
Highland,Fort William Library,Airds Crossing,,2 High Street,PH33 6EU,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/fort-william-library/,
Highland,Gairloch Community Library,Gairloch,,IV21 2BP,IV21 2BP,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/gairloch-community-library/,
Highland,Glenurquhart Library and Learning Centre,Glenurquhart High School,,Drumnadrochit,IV63 6XA,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/glenurquhart-library-and-learning-centre/,
Highland,Golspie Library,Back Road,,Sutherland,KW10 6RF,130015403,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/golspie-library/,
Highland,Grantown on Spey Library,The Court House,,80 High St,PH26 3EL,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/grantown-on-spey-library/,
Highland,Helmsdale Library,Dunrobin St,,Helmsdale,KW8 6JX,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/helmsdale-library/,
Highland,Inshes Library,Inshes Road,,Inverness,IV2 3RF,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/inshes-library/,
Highland,Invergordon Library,High Street ,,Invergordon,IV18 0DG,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/invergordon-library/,
Highland,Inverness Library,Farraline Park,,Inverness,IV1 1NH,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/inverness-library/,
Highland,Kinlochleven Community Library,Riverside Rd,,Kinlochleven,PH50 4QH,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/kinlochleven-community-library/,
Highland,Knoydart Library,The Store ,,Inverie,PH41 4PL,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/knoydart-library/,
Highland,Kyle of Lochalsh Library,Kintail House,,Main Street,IV40 8AB,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/kyle-of-lochalsh-library/,
Highland,Lairg Library,Main St,,Lairg,IV27 4DD,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/lairg-library/,
Highland,Lochcarron Library,The Howard Doris Centre ,,Lochcarron,IV54 8UD,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/lochcarron-library/,
Highland,Mallaig Library,Mallaig & Morar Community Centre,,West Bay,PH41 4PX,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/mallaig-library/,
Highland,Muir of Ord Library,Great North Road,,Muir of Ord,IV6 7RR,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/muir-of-ord-library/,
Highland,Nairn Library,High Street,,Nairn,IV12 4BS,130029790,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/nairn-library/,
Highland,Plockton Library,Village Hall,,Harbour Street,IV52 8TG,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/plockton-library/,
Highland,Portree Community Library,Viewfield Road ,,Portree,IV51 9ET,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/portree-library/,
Highland,Tain Library,Stafford St,,Tain,IV19 1AZ,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/tain-library/,
Highland,Thurso Library,Davidson's Lane,,Thurso ,KW14 7AF,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/thurso-library/,
Highland,Ullapool Community Library,Mill Street,,Ullapool,IV26 2UN,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/ullapool-community-library/,
Highland,Wick Library,7 Newton Road ,,Wick,KW1 5SA,,No,LAL,,,,,,,,,,,,,,,,,,No,,,https://www.highlifehighland.com/libraries/wick-library/,
