Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Wiltshire,Downton,Church Leat,Salisbury,Wiltshire,SP5 3PD,10010457102,No,LAL,,,14:00-19:00,14:00-17:00,14:00-17:00,10:00-17:00,14:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=DOWLIB,downtonlibrary@wiltshire.gov.uk
Wiltshire,Durrington,75 Bulford Road,Salisbury,Wiltshire,SP4 8EU,100121335701,No,LAL,,,10:00-17:00,00:00-00:00,10:00-17:00,00:00-00:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?libCode=DURLIB&act=show,durringtonlibrary@wiltshire.gov.uk
Wiltshire,Ludgershall,"Memorial Hall, Ludgershall",Andover,Hants,SP11 9LZ,100121359262,No,LAL,,,00:00-00:00,15:00-18:00,14:00-17:00,00:00-00:00,09:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=LUDLIB,ludgershalllibrary@wiltshire.gov.uk
Wiltshire,Lyneham,Memorial Hall,Chippenham,Wiltshire,SN15 4PR,10090512338,No,LAL,,,14:00-19:00,14:00-17:00,00:00-00:00,14:00-17:00,14:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=LYNLIB,lynehamlibrary@wiltshire.gov.uk
Wiltshire,Malmesbury,Cross Hayes,Malmesbury,Wiltshire,SN16 9BG,10014608128,No,LAL,,,14:00-19:00,09:30-17:00,09:30-17:00,00:00-00:00,09:30-19:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=MALLIB,malmesburylibrary@wiltshire.gov.uk
Wiltshire,Market Lavington,High Street,Devizes,Wiltshire,SN10 4AG,100121322348,No,LAL,,,00:00-00:00,14:00-19:00,00:00-00:00,00:00-00:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=MKTLIB,marketlavington@wiltshire.gov.uk
Wiltshire,Marlborough,91 High Street,Marlborough,Wiltshire,SN8 1HD,100121323195,No,LAL,,,14:00-19:00,00:00-00:00,09:30-17:00,09:30-19:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=MARLIB,marlboroughlibrary@wiltshire.gov.uk
Wiltshire,Melksham,Lowbourne,Melksham,Wiltshire,SN12 7DZ,100121342342,No,LAL,,,10:00-19:00,09:30-17:00,00:00-00:00,09:30-19:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=MELLIB,melkshamlibrary@wiltshire.gov.uk
Wiltshire,Mere,"Barton Lane, Mere",Warminster,Wiltshire,BA12 6JA,100121330442,No,LAL,,,10:00-19:00,09:30-17:00,09:30-13:00,09:30-17:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=MERLIB,merelibrary@wiltshire.gov.uk
Wiltshire,Netheravon,"High Street, Netheravon",Salisbury,Wiltshire,SP4 9PJ,100121324604,No,LAL,,,13:00-19:00,00:00-00:00,00:00-00:00,13:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=NETLIB,netheravonlibrary@wiltshire.gov.uk
Wiltshire,Pewsey,Aston Close,Pewsey,Wiltshire,SN9 5EQ,100121324165,No,LAL,,,14:00-17:00,10:00-19:00,10:00-13:00,10:00-17:00,14:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,"New building, opened Sept 2011",http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=PEWLIB,pewseylibrary@wiltshire.gov.uk
Wiltshire,Purton,"1 High Street, Purton",Swindon,Wiltshire,SN5 4AA,100121329489,No,LAL,,,14:00-17:00,14:00-19:00,10:00-17:00,00:00-00:00,14:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=PURLIB,purtonlibrary@wiltshire.gov.uk
Wiltshire,Ramsbury,"Chapel House, High Street",Marlborough,Wiltshire,SN8 2QP,100121359578,No,LAL,,,14:00-17:00,00:00-00:00,10:00-12:00,14:00-17:00,00:00-00:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=RAMLIB,ramsburylibrary@wiltshire.gov.uk
Wiltshire,Royal Wootton Bassett,Borough Fields,Swindon,Wiltshire,SN4 7AX,100121360617,No,LAL,,,10:00-19:00,00:00-00:00,09:30-19:00,09:30-17:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=WOOLIB,woottonbassettlibrary@wiltshire.gov.uk
Wiltshire,Salisbury,Market Place,Salisbury,Wiltshire,SP1 1BL,10010452388,No,LAL,,,10:00-19:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-19:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=SALLIB,salisburylendinglibrary@wiltshire.gov.uk
Wiltshire,Tidworth,"Tidworth Leisure Centre, Nadder Road",Tidworth,Hants,SP9 7QN,200001178341,No,LAL,,,10:00-17:00,13:00-18:00,10:00-17:00,13:00-18:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Leisure Centre,Library refurbished,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=TIDLIB,tidworthlibrary@wiltshire.gov.uk
Wiltshire,Tisbury,"Nadder Centre, Weaveland Road",Tisbury,Wiltshire,SP3 6HJ,,No,LAL,2016,,14:00-17:00,14:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=TISLIB,tisburylibrary@wiltshire.gov.uk
Wiltshire,Tisbury,High Street,Salisbury,Wiltshire,SP3 6LD,10010445671,No,LAL,,2016,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Wiltshire,Trowbridge,"Cradle Bridge, Mortimer Street",Trowbridge,Wiltshire,BA14 8BA,,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Building demolished,,
Wiltshire,Trowbridge,"Ground Floor, County Hall",Trowbridge,Wiltshire,BA14 8JN,100121340528,No,LAL,2012,,08:30-19:00,08:30-17:30,08:30-17:30,08:30-19:00,08:30-19:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,New library combining both lending & reference services,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=TROLIB,trowbridgelendinglibrary@wiltshire.gov.uk
Wiltshire,Trowbridge Reference,"Libraries HQ, Bythesea Road",Trowbridge,Wiltshire,BA14 8BS,,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Building demolished,,
Wiltshire,Warminster,Three Horseshoes Walk,Warminster,Wiltshire,BA12 9BT,200001302937,No,LAL,,,10:00-19:00,09:30-17:00,09:30-12:30,09:30-19:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=WARLIB,warminsterlibrary@wiltshire.gov.uk
Wiltshire,Westbury,"Westbury House, Edward Street",Westbury,Wiltshire,BA13 3BD,100121338767,No,LAL,,,14:00-19:00,09:30-17:00,00:00-00:00,09:30-19:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=WESLIB,westburylibrary@wiltshire.gov.uk
Wiltshire,Wilton,South Street,Salisbury,Wiltshire,SP2 0JS,100121361532,No,LAL,,,00:00-00:00,10:00-19:00,00:00-00:00,10:00-17:00,10:00-17:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wiltshire.gov.uk/artsheritageandlibraries/librarieshome/librarylocations.htm?act=show&libCode=WILLIB,wiltonlibrary@wiltshire.gov.uk
Wiltshire,Wiltshire Studies Library,"Wiltshire & Swindon History Centre, Cocklebury Road",Chippenham,Wiltshire,SN15 3QN,10014607198,No,LAL,,,00:00-00:00,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://www.wshc.eu/our-services/wiltshire-local-studies.html,localstudies@wiltshire.gov.uk
