Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
"Herefordshire, County of",Bromyard,"The Bromyard Centre, 1 Cruxwell Street",Bromyard,Herefordshire,HR7 4EB,10007364462,No,CL,,,07:00-21:00,09:00-21:00,07:00-21:00,09:00-21:00,07:00-21:00,09:00-13:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Leisure Centre,,https://www.herefordshire.gov.uk/directory_record/23/bromyard_library,bromyardlibrary@herefordshire.gov.uk
"Herefordshire, County of",Brookmans Park Community Library,31 Bradmore Green,Brookmans Park,Hertfordshire,AL9 7QR,100081158360,No,CRL,,,14:00-18:00,14:00-18:00,00:00-00:00,14:00-18:00,14:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Buntingford Library,77 High Street,Buntingford,Hertfordshire,SG9 9AE,100081260500,No,LAL,,,10:00-17:30,10:00-17:30,00:00-00:00,10:00-17:30,14:00-17:30,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Bushey Library,Sparrows Herne,Bushey,Hertfordshire,WD23 1FA,10034170641,No,LAL,,,13:00-18:00,10:00-18:00,13:00-18:00,00:00-00:00,10:00-18:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Central Resources Library,"New Barnfield, Travellers Lane",Hatfield,Hertfordshire,AL10 8XG,100081151357,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed and relocated to new site,,
"Herefordshire, County of",Cheshunt Library,Turners Hill,Cheshunt,Hertfordshire,EN8 8LB,148014636,No,LAL,,,09:00-18:00,09:00-18:00,00:00-00:00,09:00-17:30,14:00-17:30,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Chorleywood Community Library,Lower Road,Chorleywood,Hertfordshire,WD3 5LB,100081290082,No,CRL,,,09:30-18:00,00:00-00:00,14:00-18:00,09:30-18:00,14:00-18:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Colwall,Walwyn Road,Colwall,Herefordshire,WR13 6QT,200002629675,No,LAL,,,10:00-12:00,00:00-00:00,10:30-17:00,00:00-00:00,10:30-17:00,09:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed between 13:00 and 14:00 on Wednesday and Friday,https://www.herefordshire.gov.uk/directory_record/24/colwall_library,colwalllibrary@herefordshire.gov.uk
"Herefordshire, County of",Croxley Green Library,Barton Way,Croxley Green,Hertfordshire,WD3 3HB,200000941989,No,LAL,,,07:00-20:00,07:00-18:00,07:00-18:00,07:00-20:00,07:00-20:00,07:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Operates Open+ swipe card access for 38 hours in addition to staffed hours,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Cuffley Community Library,"Maynards Place, Station Road",Cuffley,Hertfordshire,EN6 4JA,100081162294,No,CRL,,,14:00-18:00,14:00-18:00,14:00-18:00,00:00-00:00,14:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Goffs Oak Community Library,Goffs Lane,Goffs Oak,Hertfordshire,EN7 5ET,148011147,No,CRL,,,14:00-18:00,09:00-18:00,00:00-00:00,09:00-18:00,14:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Harpenden Library,Vaughan Road,Harpenden,Hertfordshire,AL5 4EN,,No,LAL,,2013,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed and relocated to new site,,
"Herefordshire, County of",Harpenden Library,27 High Street,Harpenden,Hertfordshire,AL5 2RU,10024117510,No,LAL,2013,,09:00-18:00,09:00-18:00,09:00-19:00,09:00-19:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Reopened on new site,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Hatfield Library,Queensway,Hatfield,Hertfordshire,AL10 0LT,,No,LAL,,2019,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed and relocated to new site,,
"Herefordshire, County of",Hatfield Library,White Lion Square,Hatfield,Hertfordshire,AL10 0LD,10093070289,No,LAL,2019,,13:00-18:00,10:00-18:00,10:00-18:00,00:00-00:00,10:00-19:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Reopened on new site.,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Hemel Hempstead Library,"The Forum, Marlowes",Hemel Hempstead,Hertfordshire,HP1 1DN,10093315732,No,LAL,2017,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-19:00,09:00-18:00,09:30-16:00,12:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"Dacorum Borough Council Civic Hub including Cafï¿½, Registrar Office, Mayors office etc",Reopened on new site. Self service 09:00 - 12:00 Tues (no staff or volunteer support),https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Hemel Hempstead Library,Civic Centre,Hemel Hempstead,Hertfordshire,HP1 1HH,100081165304,No,LAL,,2017,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed and relocated to new site,,
"Herefordshire, County of",Hereford,Broad Street,Hereford,Herefordshire,HR4 9AU,200002635229,No,LAL,,,00:00-00:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-19:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Local authority run Museum & Art Gallery,Refurbishment of c Â£200k planned during 2020/21,https://www.herefordshire.gov.uk/directory_record/25/hereford_library,herefordlibrary@herefordshire.gov.uk
"Herefordshire, County of",Hertford Library,"Dolphin Yard, Maidenhead Street",Hertford,Hertfordshire,SG14 1DR,10023085217,No,LAL,2012,,09:30-17:30,13:00-18:00,00:00-00:00,09:30-18:00,09:30-17:30,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Reopened on new site,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Hertford Library,Old Cross,Hertford,Hertfordshire,SG14 1RB,,No,LAL,,2012,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed and relocated to new site,,
"Herefordshire, County of",Hertfordshire Archives & Local Studies,"Register Office Block, County Hall, Pegs Lane",Hertford,Hertfordshire,SG13 8EJ,10034625895,No,LAL,,,00:00-00:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-12:30,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,On County Hall site,Sat open 1st and 2nd Sat of month 10:00 - 14:00; Tues: 1st Tues of month open 17:00 - 19:30 by appointment only.,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Hitchin Library,Paynes Park,Hitchin,Hertfordshire,SG5 1EW,100081256231,No,LAL,,,13:00-18:00,10:00-19:00,00:00-00:00,10:00-18:00,10:00-18:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Significantly refurbished 2017,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Hoddesdon Library,98a High Street,Hoddesdon,Hertfordshire,EN11 8HD,148027915,No,LAL,,,09:00-18:00,09:00-18:00,09:00-19:00,09:00-17:30,09:00-18:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Post Office has relocated to be within the Library,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Kings Langley Community Library,The Nap,Kings Langley,Hertfordshire,WD4 8ET,200004059479,No,CRL,,,09:00-18:00,14:00-18:00,00:00-00:00,14:00-18:00,09:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Kington,64 Bridge Street,Kington,Herefordshire,HR5 3DJ,10022782068,No,LAL,,,00:00-00:00,09:30-18:00,00:00-00:00,09:30-13:00,09:30-13:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Multi agency office for other Council staff,Closed between 13:00 and 14:00 on Tuesday,https://www.herefordshire.gov.uk/directory_record/26/kington_library,kingtonlibrary@herefordshire.gov.uk
"Herefordshire, County of",Knebworth Community Library,7 St. Martins Road,Knebworth,Hertfordshire,SG3 6ER,,No,LAL,,2019,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed and relocated to new site,,
"Herefordshire, County of",Knebworth Community Library,"St. Martin's Church, St.Martins Road",Knebworth,Hertfordshire,SG3 6ER,100081254932,No,CRL,2019,,14:00-18:00,14:00-18:00,14:00-18:00,14:00-18:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Currently colocated within Church. When new library opens it will be co-located with Health Centre,Temporary library whist awaiting new library building to be completed (estimated Spring 2020),https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Ledbury,Barrett Browning Institute,Ledbury,Herefordshire,HR8 2AA,200002620387,No,LAL,,2015,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
"Herefordshire, County of",Ledbury,"The Master's House. St. Katherine's,  Bye Street",Ledbury,Herefordshire,HR8 1EA,10093119680,No,LAL,2015,,09:30-16:30,09:30-18:00,00:00-00:00,09:30-16:30,09:30-16:30,09:30-12:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,"Multi agency office for other Council staff, Ledbury Poetry Festival, Age Uk",,https://www.herefordshire.gov.uk/directory_record/27/ledbury_library,ledburylibrary@herefordshire.gov.uk
"Herefordshire, County of",Leintwardine,"Leintwardine Village Hall, High Street",Leintwardine,Herefordshire,SY7 0LB,10093119630,No,CRL,,,00:00-00:00,10:00-16:30,00:00-00:00,14:00-16:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Community Centre Facility,First Saturday of the month open between 10:00 and 12:30. Third Saturday of the month open between 14:00 and 16:30,https://www.herefordshire.gov.uk/directory_record/28/leintwardine_library,leintwardinelibrary@herefordshire.gov.uk
"Herefordshire, County of",Leominster,8 Buttercross,Leominster,Herefordshire,HR6 8BN,10007362139,No,LAL,,,09:30-17:00,09:30-17:00,00:00-00:00,09:30-19:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Refurbishment of c. Â£60k in March/April 2019,https://www.herefordshire.gov.uk/directory_record/29/leominster_library,leominsterlibrary@herefordshire.gov.uk
"Herefordshire, County of",Letchworth Library,Broadway,Letchworth,Hertfordshire,SG6 3PF,100081258499,No,LAL,,,10:00-18:00,13:00-19:00,10:00-18:00,00:00-00:00,10:00-18:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Leverstock Green Community Library (Hemel Hempstead),"Village Centre, Leverstock Green Road",Hemel Hempstead,Hertfordshire,HP3 8QG,100081182671,No,CRL,,,14:00-18:00,14:00-18:00,14:00-18:00,10:00-14:00,14:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,On same site as Community Centre,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",London Colney Community Library,"Community Centre,  Caledon Road",London Colney,Hertfordshire,AL2 1PU,100081151801,No,CRL,,,14:00-18:00,14:00-18:00,00:00-00:00,14:00-18:00,14:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,On same site as Community Centre,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Marshalswick Library (St. Albans),The Ridgeway,St. Albans,Hertfordshire,AL4 9TU,100081154979,No,LAL,,,10:00-18:00,13:00-18:00,00:00-00:00,10:00-18:00,13:00-18:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",North Watford Library,St Albans Road,Watford,Hertfordshire,WD24 7RW,100081287456,No,LAL,,,09:30-18:00,09:30-18:00,09:30-18:00,00:00-00:00,13:00-18:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Oakmere Library (Potters Bar),High Street,Oakmere,Hertfordshire,EN6 5BZ,10034170292,No,LAL,,,13:00-18:00,10:00-18:00,00:00-00:00,10:00-18:00,13:00-18:00,10:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Oxhey Library (South Oxhey),Bridlington Road,South Oxhey,Hertfordshire,WD19 7AG,100081284217,No,LAL,,,14:00-18:00,09:30-18:00,00:00-00:00,09:30-18:00,09:30-18:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Performing Arts Library,"Centrapark, Bessemer Road",Welwyn Garden City,Hertfordshire,AL7 1HT,10091751644,No,LAL,2012,,09:00-17:30,09:00-17:30,09:00-17:30,09:00-19:00,09:00-17:30,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,On same site as Central Stocks Unit (Library HQ),Reopened on new site (previously part of Central Resources Library until 2012),https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Peterchurch,"St. Peter's Church, Church Road",Peterchurch,Herefordshire,HR2 0RS,10093119631,No,CRL,,,00:00-00:00,00:00-00:00,13:00-17:00,11:00-17:00,00:00-00:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Library in a Church,,https://www.herefordshire.gov.uk/directory_record/30/peterchurch_library,peterchurchlibrary@herefordshire.gov.uk
"Herefordshire, County of",Radlett Library,Aldenham Avenue,Radlett,Hertfordshire,WD7 8HL,10034169306,No,LAL,,,09:30-18:00,10:00-18:00,00:00-00:00,10:00-18:00,10:00-18:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Supported Self Service TTO Mon 9:30 -12:30,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Redbourn Community Library,Dunstable Road,Redbourn,Hertfordshire,AL3 7BE,100080848357,No,CRL,2019,,14:00-18:00,14:00-18:00,14:00-18:00,09:00-12:00,14:00-18:00,09:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Fire Station,Reopened on new site,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Redbourn Community Library,Lamb Lane,Redbourn,Hertfordshire,AL3 7BE,,No,LAL,,2019,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Closed and relocated to new site,,
"Herefordshire, County of",Rickmansworth Library,High Street,Rickmansworth,Hertfordshire,WD3 1EH,200000938866,No,LAL,,,09:30-18:00,09:30-18:00,00:00-00:00,09:30-18:00,13:00-18:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Ross-on-Wye,Cantilupe Road,Ross-on-Wye,Herefordshire,HR9 7AN,200002636903,No,LAL,,,09:30-17:00,09:30-19:00,00:00-00:00,09:30-17:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,DWP Job Centre,,https://www.herefordshire.gov.uk/directory_record/31/ross-on-wye_library,rosslibrary@herefordshire.gov.uk
"Herefordshire, County of",Royston Library,Market Hill,Royston,Hertfordshire,SG8 9JN,100081260350,No,LAL,,,10:00-17:30,10:00-17:30,10:00-17:30,10:00-13:00,10:00-17:30,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Sawbridgeworth Community Library,The Forebury,Sawbridgeworth,Hertfordshire,CM21 9BD,100081158742,No,CRL,,,09:00-18:00,00:00-00:00,09:00-18:00,14:00-18:00,14:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",St. Albans Library,The Maltings,St. Albans,Hertfordshire,AL1 3JQ,100081150508,No,LAL,,,10:00-18:00,10:00-19:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-17:00,12:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Significant refurbishment in 2019,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Stevenage Central Library,Southgate,Stevenage,Hertfordshire,SG1 1HD,100081247181,No,LAL,,,10:00-19:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-17:00,12:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
"Herefordshire, County of",Stevenage Old Town Library,38 High Street,Stevenage,Hertfordshire,SG1 3EF,10070250756,No,LAL,,,14:00-18:00,14:00-18:00,00:00-00:00,14:00-18:00,14:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,Thriving Families Team occupy first floor,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
