Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Co-located,Co-located with,Notes,URL,Email address
Shropshire,Highley,"Severn Centre, Bridgnorth Road",Highley,Shropshire,WV16 6JG,,No,CL,,,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-19:00,09:00-16:00,09:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,Parish Council,,http://new.shropshire.gov.uk/libraries/find-a-library/highley-library/,Highley.Library@shropshire.gov.uk
Shropshire,Library at the Lantern,Meadow Farm Drive,Shrewsbury,Shropshire,SY1 4NG,100071403326,Yes,LAL,,,00:00-00:00,10:00-17:00,00:00-00:00,10:00-17:00,10:00-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/library-at-the-lantern/,Shrewsbury.Library@shropshire.gov.uk
Shropshire,Ludlow,7-9 Parkway,Ludlow,Shropshire,SY8 2PG,10012075796,Yes,LAL,,,09:30-18:00,09:30-17:00,09:30-17:00,00:00-00:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/ludlow-library/,Ludlow.Library@shropshire.gov.uk
Shropshire,Market Drayton,Cheshire Street,Market Drayton,Shropshire,TF9 1PH,,Yes,LAL,,,09:30-18:00,09:30-17:00,09:30-17:00,00:00-00:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/ludlow-library/,MarketDrayton.Library@shropshire.gov.uk
Shropshire,Much Wenlock,"The Corn Exchange, High Street",Much Wenlock,Shropshire,TF13 6AE,200003849542,Yes,LAL,,,00:00-00:00,09:30-17:00,00:00-00:00,09:30-17:00,00:00-00:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/much-wenlock-library/,MuchWenlock.Library@shropshire.gov.uk
Shropshire,Oswestry,Arthur Street,Oswestry,Shropshire,SY11 1JN,100071532779,Yes,LAL,,,09:30-17:00,09:30-17:00,09:30-18:00,09:30-17:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/oswestry-library/,Oswestry.Library@shropshire.gov.uk
Shropshire,Pontesbury,Bogey Lane,Shrewsbury,Shropshire,SY5 0TD,100071539549,Yes,LAL,,,10:00-13:00,10:00-17:00,00:00-00:00,14:00-17:00,00:00-00:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/pontesbury-library/,Shrewsbury.Library@shropshire.gov.uk
Shropshire,Shawbury,"Parish Hall, Church Street",Shawbury,Shropshire,SY4 4NH,,Yes,LAL,,2016,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/shawbury-library/,Shawbury.Library@shropshire.gov.uk
Shropshire,Shifnal,Broadway,Shifnal,Shropshire,TF11 8AZ,,Yes,CL,,,14:00-18:00,00:00-00:00,10:00-18:00,00:00-00:00,10:00-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,Yes,Town Council,,http://new.shropshire.gov.uk/libraries/find-a-library/shifnal-library/,Shifnal.Library@shropshire.gov.uk
Shropshire,Shrewsbury,Castle Gates,Shrewsbury,Shropshire,SY1 2AS,100071531030,Yes,LAL,,,09:30-17:00,09:30-19:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/shrewsbury-library/,Shrewsbury.Library@shropshire.gov.uk
Shropshire,Wem,"Talbot House, High Street",Wem,Shropshire,SY4 5AA,,Yes,LAL,,,00:00-00:00,10:00-17:00,00:00-00:00,10:00-17:00,14:00-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/wem-library/,Wem.Library@shropshire.gov.uk
Shropshire,Whitchurch,High Street,Whitchurch,Shropshire,SY13 1AX,,Yes,LAL,,,09:30-17:00,09:30-18:00,00:00-00:00,09:30-17:00,09:30-17:00,09:30-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,No,,,http://new.shropshire.gov.uk/libraries/find-a-library/whitchurch-library/,Whitchurch.Library@shropshire.gov.uk
