Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Essex County Council,Chigwell Library,Hainault Road,Chigwell,Essex,IG7 6QX,,Yes,LAL,,,00:00-00:00,09:30-18:00,00:00-00:00,09:30-13:00,13:30-18:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/chigwell-library/,chigwell.library@essex.gov.uk
Essex County Council,Chipping Ongar Library,"The Pleasance, High Street",Chipping Ongar,Essex,CM5 9AB,,Yes,LAL,,,00:00-00:00,09:00-18:00,09:00-18:00,00:00-00:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/chipping-ongar-library/,chipping.ongarlibrary@essex.gov.uk
Essex County Council,Clacton Library,Station Road,Clacton-on-Sea,Essex,CO15 1SF,100091463460,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/clacton-library/,clacton.library@essex.gov.uk
Essex County Council,Coggeshall Library,"The Friends' Meeting House, Stoneham Street",Colchester,Essex,CO6 1UH,,Yes,LAL,,,00:00-00:00,13:00-17:00,00:00-00:00,09:00-13:00,13:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/coggeshall-library/,coggeshall.library@essex.gov.uk
Essex County Council,Colchester Library,Trinity Square,Colchester,Essex,CO1 1JB,100091455788,Yes,LAL,,,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-17:30,13:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Essex Cares/ Colchester Boriugh Council,,https://libraries.essex.gov.uk/library-locations-and-opening-times/colchester-library/,colchester.library@essex.gov.uk
Essex County Council,Danbury Library,"18 Main Road, Danbury",Chelmsford,Essex,CM3 4NQ,,Yes,LAL,,,00:00-00:00,00:00-00:00,13:00-17:00,09:00-13:00,13:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/danbury-library/,danbury.library@essex.gov.uk
Essex County Council,Debden Library,"Epping Forest College, Borders Lane",Loughton,Essex,IG10 3SA,10022862711,Yes,LAL,,,00:00-00:00,13:00-17:00,00:00-00:00,13:00-17:00,09:00-13:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/debden-library/,debden.library@essex.gov.uk
Essex County Council,Dunmow Library,47 White Hart Way,Dunmow,Essex,CM6 1FS,,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/dunmow-library/,dunmow.library@essex.gov.uk
Essex County Council,Earls Colne Library,"William Hunt Reading Room & Library, 38 High Street",Earls Colne,Essex,CO6 2PA,,Yes,LAL,,,00:00-00:00,13:00-17:00,00:00-00:00,09:00-13:00,13:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/earls-colne-library/,earlscolne.library@essex.gov.uk
Essex County Council,Epping Library,St. John's Road,Epping,Essex,CM16 5DN,,Yes,LAL,,,09:00-17:30,09:00-17:30,00:00-00:00,09:00-17:30,00:00-00:00,09:00-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Virgin Care Services,Childrens Centre,https://libraries.essex.gov.uk/library-locations-and-opening-times/epping-library/,epping.library@essex.gov.uk
Essex County Council,Frinton Library,59 Old Road,Frinton-on-Sea,Essex,CO13 9DA,,Yes,LAL,,,00:00-00:00,09:00-18:00,00:00-00:00,09:00-18:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,CP DeBoer/ A.Poyser,2 separate partners,https://libraries.essex.gov.uk/library-locations-and-opening-times/frinton-library/,frinton.library@essex.gov.uk
Essex County Council,Fryerns library,Whitmore Way,Basildon,Essex,SS14 2NN,,Yes,LAL,,,00:00-00:00,10:00-16:00,00:00-00:00,10:00-16:00,10:00-16:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/fryerns-library/,fryerns.library@essex.gov.uk
Essex County Council,Galleywood Library,Watchouse Road,Chelmsford,Essex,CM2 8PU,,Yes,LAL,,,00:00-00:00,13:00-17:00,00:00-00:00,09:00-13:00,13:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/galleywood-library/,galleywood.library@essex.gov.uk
Essex County Council,Great Baddow Library,27 High Street,Chelmsford,Essex,CM2 7HH,,Yes,LAL,,,09:00-17:30,00:00-00:00,09:00-17:30,09:00-17:30,00:00-00:00,09:00-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/great-baddow-library/,greatbaddow.library@essex.gov.uk
Essex County Council,Great Parndon Library,"Parnall Road, Staple Tye",Harlow,Essex,CM18 7PP,,Yes,LAL,,,09:00-18:00,00:00-00:00,09:00-18:00,09:00-17:00,00:00-00:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/great-parndon-library/,greatparndon.library@essex.gov.uk
Essex County Council,Great Tarpots library,127 London Road,Benfleet,Essex,SS7 5UH,,Yes,LAL,,,09:00-17:30,09:00-17:30,00:00-00:00,09:00-17:30,00:00-00:00,09:00-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/great-tarpots-library/,greattarpots.library@essex.gov.uk
Essex County Council,Great Wakering Library,16 High Street,Southend-on-Sea,Essex,SS3 0EQ,,Yes,LAL,,,00:00-00:00,09:00-13:00,00:00-00:00,13:00-17:00,13:00-17:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/great-wakering-library/,greatwakering.library@essex.gov.uk
Essex County Council,Greenstead Library,Hawthorne Avenue,Colchester,Essex,CO4 3QE,,Yes,LAL,,,09:00-18:00,09:00-18:00,00:00-00:00,09:00-17:00,00:00-00:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Fred Heddel & Chris Profitt Independent Employment Advice,,https://libraries.essex.gov.uk/library-locations-and-opening-times/greenstead-library/,greenstead.library@essex.gov.uk
Essex County Council,Hadleigh Library,180 London Road,Benfleet,Essex,SS7 2PD,,Yes,LAL,,,09:00-17:30,09:00-17:30,00:00-00:00,09:00-17:30,09:00-17:30,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/hadleigh-library/,hadleigh.library@essex.gov.uk
Essex County Council,Halstead Library,Bridge Street,Halstead,Essex,CO9 1HU,,Yes,LAL,,,09:00-17:00,09:00-18:00,00:00-00:00,09:00-18:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/halstead-library/,halstead.library@essex.gov.uk
Essex County Council,Harlow Library,The High,Harlow,Essex,CM20 1HA,10003706904,Yes,LAL,,,09:00-17:00,09:00-17:00,00:00-00:00,09:00-19:00,09:00-19:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Harlow Save Credit Union & Harlow & West Essex Law Centre/Iceland Foods,2 separate partners located upstairs & Iceland Foods rent space at the back of the library for storage,https://libraries.essex.gov.uk/library-locations-and-opening-times/harlow-library/,harlow.library@essex.gov.uk
Essex County Council,Harwich Library,Upper Kingsway,Harwich,Essex,CO12 3JT,,Yes,LAL,,,09:00-18:00,09:00-18:00,00:00-00:00,09:00-17:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/harwich-library/,harwich.library@essex.gov.uk
Essex County Council,Hatfield Peverel Library,The Street,Chelmsford,Essex,CM3 2DP,,Yes,LAL,,,00:00-00:00,13:00-17:00,09:00-13:00,13:00-17:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/hatfield-peverel-library/,hatfieldpeverel.library@essex.gov.uk
Essex County Council,Hockley Library,Southend Road,Hockley,Essex,SS5 4PZ,,Yes,LAL,,,00:00-00:00,09:00-17:30,00:00-00:00,09:00-17:30,09:00-17:30,09:00-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/hockley-library/,hockley.library@essex.gov.uk
Essex County Council,Holland Library,"Public Hall, Frinton Road",Clacton-on-Sea,Essex,CO15 5UR,,Yes,LAL,,,13:00-17:00,00:00-00:00,09:00-13:00,13:00-17:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/holland-library/,holland.library@essex.gov.uk
Essex County Council,Hullbridge Library,Ferry Road,Hockley,Essex,SS5 6ET,,Yes,LAL,,,00:00-00:00,09:00-13:00,13:00-17:00,13:00-17:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/hullbridge-library/,hullbridge.library@essex.gov.uk
Essex County Council,Ingatestone Library,High Street,Ingatestone,Essex,CM4 9EU,,Yes,LAL,,,13:00-17:00,00:00-00:00,09:00-13:00,13:00-17:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Mansfield Monk Ltd,,https://libraries.essex.gov.uk/library-locations-and-opening-times/ingatestone-library/,ingatestone.library@essex.gov.uk
Essex County Council,Jaywick Library,"Golf Green Public Hall, Golf Green Road",Clacton-On-Sea,Essex,CO15 2RH,,Yes,CRL,,,10:00-16:00,10:00-16:00,10:00-12:30,00:00-00:00,10:00-12:30,09:30-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/jaywick-community-library/,Jaywick.lap@essex.gov.uk
Essex County Council,Kelvedon Library,"Aylett's Foundation School, Maldon Road",Kelvedon,Essex,CO5 9BA,,Yes,LAL,,,13:00-18:00,00:00-00:00,00:00-00:00,13:00-18:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Trustees Local History Musuem,,https://libraries.essex.gov.uk/library-locations-and-opening-times/kelvedon-library/,kelvedon.library@essex.gov.uk
Essex County Council,Laindon Library,5-7 New Century Road,Basildon,Essex,SS15 6AG,,Yes,LAL,,,09:00-18:00,09:00-18:00,00:00-00:00,09:00-19:00,09:00-14:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/laindon-library/,laindon.library@essex.gov.uk
Essex County Council,Loughton Library,Traps Hill,Loughton,Essex,IG10 1HD,10093183553,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Loughton Town Council/ CAB/ Loughton Youth Project,3 separate partners,https://libraries.essex.gov.uk/library-locations-and-opening-times/loughton-library/,loughton.library@essex.gov.uk
Essex County Council,Maldon Library,"Carmelite House, White Horse Lane",Maldon,Essex,CM9 5FW,,Yes,LAL,,,09:00-19:00,09:00-19:00,00:00-00:00,09:00-19:00,09:00-19:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/maldon-library/,maldon.library@essex.gov.uk
Essex County Council,Manningtree Library,High Street,Manningtree,Essex,CO11 1AD,,Yes,LAL,,,00:00-00:00,09:30-18:00,09:30-13:00,14:00-19:00,09:30-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Manningtree Musuem & Local History Group,,https://libraries.essex.gov.uk/library-locations-and-opening-times/manningtree-library/,manningtree.library@essex.gov.uk
Essex County Council,Mark Hall Library,The Stow,Harlow,Essex,CM20 3AP,,Yes,LAL,,,00:00-00:00,13:00-17:00,09:00-13:00,13:00-17:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/mark-hall-library/,markhall.library@essex.gov.uk
Essex County Council,North Melbourne Library,"Dickens Place, Copperfield Road",Chelmsford,Essex,CM1 4UU,,Yes,LAL,,,00:00-00:00,09:00-17:00,00:00-00:00,00:00-00:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/north-melbourne-library/,northmelbourne.library@essex.gov.uk
Essex County Council,North Weald Library,138 High Road,Epping,Essex,CM16 6BZ,,Yes,LAL,,,09:15-13:15,14:00-17:00,09:15-13:15,10:00-19:00,09:15-13:15,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,North Weald Parish Council,,https://libraries.essex.gov.uk/library-locations-and-opening-times/north-weald-library/,northweald.library@essex.gov.uk
Essex County Council,Old Harlow Library,30 High Street,Old Harlow,Essex,CM17 0DW,,Yes,LAL,,,10:00-16:00,00:00-00:00,12:00-18:00,00:00-00:00,10:00-16:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/old-harlow-library/,oldharlow.library@essex.gov.uk
Essex County Council,Pitsea Library,Community Centre,Pitsea,Essex,SS13 3DU,,Yes,LAL,,,00:00-00:00,09:00-18:00,09:00-18:00,00:00-00:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/pitsea-library/,pitsea.library@essex.gov.uk
Essex County Council,Prettygate Library,44 Prettygate Road,Colchester,Essex,CO3 4EQ,,Yes,LAL,,,00:00-00:00,09:00-18:00,09:00-18:00,00:00-00:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Colchester & Tiptree Toy Library,,https://libraries.essex.gov.uk/library-locations-and-opening-times/prettygate-library/,prettygate.library@essex.gov.uk
Essex County Council,Rayleigh Library,132-134 High Street,Rayleigh,Essex,SS6 7BX,,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/rayleigh-library/,rayleigh.library@essex.gov.uk
Essex County Council,Rochford Library,8 Roche Close,Rochford,Essex,SS4 1PX,,Yes,LAL,,,00:00-00:00,09:00-17:30,00:00-00:00,09:00-17:30,09:00-17:30,09:00-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/rochford-library/,rochford.library@essex.gov.uk
Essex County Council,Saffron Walden Library,2 King Street,Saffron Walden,Essex,CB10 1ES,,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-13:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Newport Jewellery Workshop Ltd,,https://libraries.essex.gov.uk/library-locations-and-opening-times/saffron-walden-library/,saffronwalden.library@essex.gov.uk
Essex County Council,Shenfield Library,63 Hutton Road,Brentwood,Essex,CM15 8NJ,,Yes,LAL,,,09:00-17:30,09:00-17:30,09:00-17:30,00:00-00:00,09:00-17:30,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/shenfield-library/,shenfield.library@essex.gov.uk
Essex County Council,Sible Hedingham Library,169 Swan Street,Halstead,Essex,CO9 3PX,,Yes,LAL,,,09:00-13:00,13:00-17:00,00:00-00:00,13:00-17:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/sible-hedingham-library/,siblehedingham.library@essex.gov.uk
Essex County Council,Silver End Library,10 The Broadway,Witham,Essex,CM8 3RB,,Yes,LAL,,,00:00-00:00,14:00-18:00,00:00-00:00,14:00-18:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/silver-end-library/,silverend.library@essex.gov.uk
Essex County Council,South Benfleet Library,264 High Road,Benfleet,Essex,SS7 5HD,,Yes,LAL,,,00:00-00:00,09:00-17:30,09:00-17:30,00:00-00:00,09:00-17:30,09:00-17:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/south-benfleet-library/,south.benfleetlibrary@essex.gov.uk
Essex County Council,Southminster Library,Queenborough Road,Southminster,Essex,CM0 7AB,,Yes,LAL,,,09:00-13:00,00:00-00:00,13:00-17:00,13:00-17:00,00:00-00:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/southminster-library/,southminster.library@essex.gov.uk
Essex County Council,South Woodham Ferrers Library,Trinity Square,Chelmsford,Essex,CM3 5JU,200004636200,Yes,LAL,,,00:00-00:00,09:00-19:00,09:00-13:00,09:00-18:00,09:00-18:00,09:00-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/south-woodham-ferrers-library/,southwoodham.library@essex.gov.uk
Essex County Council,Springfield Library,St. Augustine's Way,Chelmsford,Essex,CM1 6GX,,Yes,CRL,,,10:00-16:00,10:00-16:00,00:00-00:00,10:00-16:00,10:00-16:00,10:00-16:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://libraries.essex.gov.uk/library-locations-and-opening-times/springfield-library/,springfield.library@essex.gov.uk
