Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Library type,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Doncaster,Doncaster Central Library,Waterdale,Doncaster,South Yorkshire,DN1 3JE,,No,LAL,,,09:00-18:00,09:00-18:00,00:00-00:00,09:00-19:00,00:00-00:00,09:30-17:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/central-library,
Doncaster,Edenthorpe Community Library,"Communal Hall, Bardon Road",Edenthorpe,South Yorkshire,DN3 2ND,,No,CRL,,,14:00-17:00,00:00-00:00,09:30-12:30,00:00-00:00,14:00-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/edenthorpe-community-library,
Doncaster,Edlington Library,"Martin Wells Centre, Thompson Avenue",Edlington,South Yorkshire,DN12 1JD,,No,LAL,,,08:40-17:00,08:40-17:00,08:40-16:00,08:40-17:00,08:40-17:00,08:50-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/edlington-library,
Doncaster,Hatfield Community Library,High Street,Hatfield,South Yorkshire,DN7 6RY,,No,CRL,,,10:00-16:00,10:00-16:00,10:00-13:00,10:00-16:00,10:00-16:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/hatfield-community-library,
Doncaster,Intake Community Library,Montrose Avenue,Intake,South Yorkshire,DN2 6PL,,No,CRL,,,10:00-13:00,10:00-13:00,10:00-13:00,10:00-13:00,10:00-13:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/intake-community-library,
Doncaster,Mexborough Library,John Street,Mexborough,South Yorkshire,S64 9HS,,No,LAL,,,08:40-17:00,08:40-17:00,08:40-17:00,08:40-17:00,08:40-17:00,08:40-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/mexborough-library,
Doncaster,Moorends Community Library,"Surestart Building, Marshland Road",Moorends,South Yorkshire,DN8 4SB,,No,CRL,,,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/moorends-community-library,
Doncaster,Rossington Community Library,"Holmescarr Enterprise Centre, Grange Road",Rossington,South Yorkshire,DN11 0LP,,No,CRL,,,10:00-16:00,10:00-17:00,10:00-13:00,10:00-13:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/rossington-community-library,
Doncaster,Scawthorpe Community Library,Amersall Road,Scawthorpe,South Yorkshire,DN5 9PQ,,No,CRL,,,13:00-17:00,10:00-14:00,10:00-14:00,10:00-14:00,13:00-16:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/scawthorpe-community-library,
Doncaster,Sprotbrough Community Library,Sprotbrough Road,Sprotbrough,South Yorkshire,DN5 8BA,,No,CRL,,,10:00-17:00,10:00-17:00,10:00-17:00,10:00-18:00,10:00-18:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/sprotbrough-community-library,
Doncaster,Stainforth4ALL Community Library,Church Road,Stainforth,South Yorkshire,DN7 5PW,,No,CRL,,,09:00-16:00,09:00-16:00,00:00-00:00,09:00-16:00,09:00-16:00,09:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/stainforth-community-library,
Doncaster,Thorne Library,"Vermuyden Centre, Fieldside",Thorne,South Yorkshire,DN8 4BQ,,No,LAL,,,09:00-18:00,09:00-18:00,09:00-14:00,09:00-18:00,09:00-18:00,09:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/thorne-library,
Doncaster,Tickhill Community Library,Castlegate,Tickhill,South Yorkshire,DN11 9QU,,No,CRL,,,09:00-18:00,14:00-18:00,10:00-18:00,09:00-13:00,09:00-18:00,10:00-13:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/tickhill-community-library,
Doncaster,Warmsworth Community Library,Edlington Lane,Warmsworth,South Yorkshire,DN4 9LW,,No,CRL,,,10:00-14:30,10:00-14:30,13:30-16:30,00:00-00:00,13:30-17:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/warmsworth-community-library,
Doncaster,Wheatley Community Library,Parkway,Wheatley,South Yorkshire,DN2 4JS,,No,CRL,,,00:00-00:00,13:30-16:30,00:00-00:00,10:00-12:00,10:00-12:00,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/wheatley-community-library,
Doncaster,Woodlands Community Library & Hub,Windmil Balk Lane,Woodlands,South Yorkshire,DN6 7SB,,No,CRL,,,09:00-14:30,09:00-14:30,11:00-14:30,09:00-14:30,09:00-14:30,10:00-12:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,http://library.doncaster.gov.uk/web/arena/woodlands-community-library-and-hub,
