Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Suffolk County Council,Debenham Library,School Corner,Stowmarket,Suffolk,IP14 6PL,,Yes,CL,2016,,,,,,,,,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Elmswell,Memorial Library,Elmswell,Suffolk,IP30 9BX,,Yes,CL,,,,10:00-19:00,14:00-17:00,10:00-19:00,14:00-17:00,10:00-13:00,10:00-15:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Eye,6 Cross Street,Eye,Suffolk,IP23 7AB,,Yes,CL,2019,,,09:00-13:00,09:00-18:00,14:00-17:00,09:00-17:00,09:00-13:00,10:00-15:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Felixstowe,Crescent Road,Felixstowe,Suffolk,IP11 7BY,,Yes,CL,,,10:00-16:00,09:00-17:30,09:00-19:30,09:00-17:30,09:00-17:30,09:00-17:00,10:00-16:00,,,,,,,,,Yes,District Council,District council have a service desk in the library,,help@suffolklibraries.co.uk
Suffolk County Council,Framlingham,"The Old Court House, Bridge Street",Framlingham,Suffolk,IP13 9BA,,Yes,CL,,,10:00-12:00,09:30-17:30,,09:30-17:30,09:30-17:30,09:30-17:00,11:00-16:00,,,,,,,,,No,Town Council,Shared building with Town Council,,help@suffolklibraries.co.uk
Suffolk County Council,Gainsborough,Clapgate Lane,Ipswich,Suffolk,IP3 0RL,,Yes,CL,,,09:00-18:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-18:00,09:00-17:00,11:00-16:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Glemsford,Unit 1a Bells Lane,Glemsford,Suffolk,CO10 7QA,,Yes,CL,,,,10:00-17:00,,10:00-17:00,10:00-17:00,,11:00-15:00,,,,,,,,,Yes,Community Centre,Library on same site as community centre,,help@suffolklibraries.co.uk
Suffolk County Council,Great Cornard,Head Lane,Great Cornard,Suffolk,CO10 0NH,100091457171,Yes,CL,,,08:30-17:00,08:30-17:00,08:30-17:00,08:30-19:00,08:30-17:00,10:00-15:00,10:00-15:00,,,,,,,,,Yes,High School,On High school site and joint use library,,help@suffolklibraries.co.uk
Suffolk County Council,Hadleigh,29 High Street,Hadleigh,Suffolk,IP7 5AG,,Yes,CL,,,,09:00-17:00,09:00-17:00,09:00-18:00,09:00-17:00,09:30-17:00,10:00-16:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Halesworth,Bridge Street,Halesworth,Suffolk,IP19 8AD,,Yes,CL,,,09:30-12:00,09:30-17:30,09:30-17:30,,09:30-18:00,09:30-17:00,10:00-15:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Haverhill,Camps Road,Haverhill,Suffolk,CB9 8HB,,Yes,CL,,,09:00-13:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-16:30,10:00-16:00,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Ipswich,Northgate Street,Ipswich,Suffolk,IP1 3DE,10004563266,Yes,CL,,,09:00-18:00,09:00-19:00,09:00-18:00,09:00-18:00,09:00-19:00,08:30-17:00,10:00-16:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Ixworth,"Village Hall, High Street",Ixworth,Suffolk,IP31 2HH,,Yes,CL,,,,10:30-16:00,17:30-19:30,10:30-17:30,10:30-17:30,10:30-13:00,11:00-16:00,,,,,,,,,Yes,Community Centre,Library space within the wider use building,,help@suffolklibraries.co.uk
Suffolk County Council,Kedington,"Community Centre, Arms Lane",Kedington,Suffolk,CB9 7QQ,,Yes,CL,,,,11:30-18:00,09:00-16:30,13:00-17:00,11:00-15:00,09:00-13:00,,,,,,,,,,Yes,Parish Council & Community Centre,Parish Council offices and community centre within the same building,,help@suffolklibraries.co.uk
Suffolk County Council,Kesgrave,"Kinsey House, Kays Close",Kesgrave,Suffolk,IP5 2HL,,Yes,CL,,,09:00-12:00,09:00-17:00,14:30-18:00,14:30-20:00,09:00-18:00,10:00-17:00,10:00-15:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Kessingland,"Marram Green, Hall Road",Kessingland,Suffolk,NR33 7AH,,Yes,CL,,,,14:30-17:00,10:00-17:00,,10:00-17:00,10:00-15:00,10:00-15:00,,,,,,,,,Yes,Range of Services,Library in same building as other services,,help@suffolklibraries.co.uk
Suffolk County Council,Lakenheath,65 High Street,Lakenheath,Suffolk,IP27 9DS,,Yes,CL,,,,14:00-19:00,14:00-17:00,10:00-17:00,14:00-19:00,10:00-13:00,10:00-15:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Lavenham,"Lavenham Village Hall, Church Street",Lavenham,Suffolk,CO10 9QT,,Yes,CL,,,10:00-13:00,10:00-17:00,,10:00-17:00,10:00-17:00,10:00-16:00,,,,,,,,,,Yes,Community Centre,Library within larger community centre,,help@suffolklibraries.co.uk
Suffolk County Council,Leiston,"Old Post Office Square, Main Street",Leiston,Suffolk,IP16 4ER,,Yes,CL,,,,09:30-19:30,,09:30-17:30,09:30-17:00,09:30-17:00,10:00-15:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Long Melford,"Royal British Legion,","Cordell Road, ",Long Melford,CO10 9EH,,Yes,CL,2022,,,,,,,,,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Long Melford,"United Reform Church Room, Hall Street",Long Melford,Suffolk,CO10 9JT,,Yes,CL,,2022,,10:00-17:00,10:00-17:00,,10:00-17:00,09:00-13:00,,,,,,,,,,Yes,Church Hall,Library adjoins to church hall,,
Suffolk County Council,Lowestoft,Clapham Road South,Lowestoft,Suffolk,NR32 1DR,10091042699,Yes,CL,,,09:00-18:00,09:00-19:00,09:00-18:00,09:00-19:00,09:00-18:00,09:00-17:00,10:00-16:00,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Mildenhall,Chestnut Close,Mildenhall,Suffolk,IP28 7NL,,Yes,CL,,2021,,10:00-19:00,10:00-17:15,10:00-17:15,10:00-17:15,10:00-16:45,10:00-16:00,,,,,,,,,No,,,,
Suffolk County Council,Mildenhall,Mildenhall Hub,Sheldrick Way,Mildenhall,IP28 7JX,,Yes,CL,2021,,,,,,,,,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Moreton Hall ,Moreton Hall Community Centre,Symonds Road,Bury St Edmunds,IP32 7EE,,Yes,CL,2022,,,,,,,,,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Needham Market,"4 Teachers Close (off School Street),",Needham Market,IP6 8BB,IP6 8BB,,Yes,CL,2022,,,10:00-17:00,14:00-19:00,10:00-17:00,14:00-17:00,10:00-17:00,11:00-16:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Newmarket,1a the Guineas,Newmarket,Suffolk,CB8 8EQ,,Yes,CL,,,,08:30-18:00,09:00-17:00,08:30-17:00,08:30-18:30,09:00-17:00,10:00-16:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Oulton Broad,92 Bridge Road,Oulton Broad,Suffolk,NR32 3LR,,Yes,CL,,,10:00-12:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-18:00,10:00-17:00,11:00-16:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Red Lodge (Suffolk Libraries Local),Red Lodge Sports Pavilion,Hundred Acre Way,Bury Saint Edmunds,IP28 8FQ,,No,CL,2022,,,,,,,,,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Rosehill,Tomline Road,Ipswich,Suffolk,IP3 8DB,,Yes,CL,,,,09:30-17:00,09:00-17:00,09:00-17:00,09:00-18:00,09:30-17:00,11:00-16:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Rushmere (Suffolk Libraries Local),"Ransomes Sports Pavilion, Sidegate Avenue",Ipswich,Suffolk,IP4 4JJ,,No,CL,2018,,,,,,,,,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Saxmundham,"County Offices, Street Farm Road",Saxmundham,Suffolk,IP17 1AL,,Yes,CL,,,,10:00-18:00,10:00-18:00,,10:00-17:30,10:00-13:00,11:00-16:00,,,,,,,,,No,Range of Services,Library within shared use building,,help@suffolklibraries.co.uk
Suffolk County Council,Shotley (Suffolk Libraries Local),"Shotley Village Hall, The Street",Ipswich,Suffolk,IP9 1LX,,No,CL,2017,,,,,,,,,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Southwold,North Green,Southwold,Suffolk,IP18 6AT,,Yes,CL,,2022,,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,09:30-17:00,11:00-16:00,,,,,,,,,No,,,,
Suffolk County Council,Southwold,Old Hospital Hub,Field Stile Road,Suffolk,IP18 6LD,,Yes,CL,2022,,,,,,,,,,,,,,,,,Yes,,,,help@suffolklibraries.co.uk
Suffolk County Council,Stoke,"High School, Maidenhall Approach",Ipswich,Suffolk,IP2 8PL,100091493152,Yes,CL,,,,09:30-17:00,14:00-17:00,14:00-17:00,09:30-12:30,09:30-12:30,10:00-13:00,,,,,,,,,Yes,High School,On high school site and joint use library,,help@suffolklibraries.co.uk
Suffolk County Council,Stowmarket,Milton Road,Stowmarket,Suffolk,IP14 1EX,,Yes,CL,,,,08:30-18:45,08:30-17:45,08:30-17:45,08:30-18:30,08:30-16:00,10:00-16:00,,,,,,,,,No,,,,help@suffolklibraries.co.uk
Suffolk County Council,Stradbroke,"Court House, Queens Street",Stradbroke,Suffolk,IP21 5HG,,Yes,CL,,,14:00-17:00,14:00-17:00,,09:00-17:00,14:00-17:00,09:00-13:00,,,,,,,,,,Yes,Post Office,Service run by library (library manager is post master),,help@suffolklibraries.co.uk
Suffolk County Council,Sudbury,Market Hill,Sudbury,Suffolk,CO10 2EN,,Yes,CL,,,09:00-17:00,09:00-19:30,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-16:00,,,,,,,,,No,Tourist Information,Tourist Information Centre have space within the library,,help@suffolklibraries.co.uk
Suffolk County Council,Thurston,Thurston Community College ,Bury St. Edmunds,Suffolk,IP31 3PB,,Yes,CL,,,,15:00-19:00,10:00-13:00,14:00-18:00,10:00-13:00,10:00-15:00,10:00-15:00,,,,,,,,,Yes,High School,On same site but not a dual use library,,help@suffolklibraries.co.uk
Suffolk County Council,West Suffolk House (Library Point),"West Suffolk House, Western Way ",Bury St. Edmunds,Suffolk,IP33 3YU,,Yes,CL,,2020,08:45-17:00,08:45-17:00,08:45-17:00,08:45-17:00,08:45-17:00,,,,,,,,,,,No,,,,
Suffolk County Council,Wickham Market,"Resource Centre, Chapel Lane",Wickham Market,Suffolk,IP13 0SD,,Yes,CL,,,,09:30-17:30,09:30-17:30,09:30-17:30,09:45-17:30,10:00-16:30,10:00-15:00,,,,,,,,,Yes,Community Centre,Library part of a shared building,,help@suffolklibraries.co.uk
Suffolk County Council,Woodbridge,New Street,Woodbridge,Suffolk,IP12 1DT,,Yes,CL,,,10:00-16:00,09:30-19:30,09:00-17:30,09:00-17:30,09:00-19:30,09:00-17:00,10:00-16:00,,,,,,,,,Yes,Dsitrict Council,District Council has a service desk within library,,help@suffolklibraries.co.uk
