Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
City of Bradford Metropolitan District Council,Girlington Library,Willow Street,Bradford,West Yorkshire,BD8 9LT,,No,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
City of Bradford Metropolitan District Council,Great Horton Library,69 Beldon Road,Bradford,West Yorkshire,BD7 3PE,,No,CRL,,,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/great-horton-library/,greathortonlibrary@gmail.com
City of Bradford Metropolitan District Council,Haworth Library,,,,BD22 8EL,,No,CRL,,,,,,,,,,,,,,,,,,No,,,,
City of Bradford Metropolitan District Council,Heaton Hub Library,Haworth Road,Bradford,West Yorkshire,BD9 6LP,,Yes,LAL,,2017,09:00-12:00,14:00-16:00,14:00-16:00,10:00-12:00,,,12:00-14:00,,,,,,,,,No,,Previously called Haworth Road,https://www.bradford.gov.uk/libraries/find-your-local-library/heaton-hub/,heatonhub@gmail.com
City of Bradford Metropolitan District Council,Heaton Hub Library," St. Martin's Church, Heaton",Bradford,West Yorkshire,BD9 6LL,,No,CRL,2017,,,,,,,,,,,,,,,,,Yes,,,,heatonhub@gmail.com
City of Bradford Metropolitan District Council,Heaton Library,St. Barnabas Village Hall,Bradford,West Yorkshire,BD9 4AX,,No,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
City of Bradford Metropolitan District Council,Holme Wood Library,Broadstone Way,Bradford,West Yorkshire,BD4 9DY,,No,CRL,,,08:30-14:30,08:30-14:30,08:30-14:30,10:00-18:00,08:30-17:00,,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/holme-wood-library/,holmewoodlibrary@gmail.com
City of Bradford Metropolitan District Council,Idle Library,"Wright Watson Enterprise Centre, Thorpe Garth",Bradford,West Yorkshire,BD10 9PY,,No,CRL,,,09:00-19:00,09:00-19:00,09:00-19:00,,,,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/idle-library/,idle.library@incic.co.uk
City of Bradford Metropolitan District Council,Ilkley Library,Station Road,Ilkley,West Yorkshire,LS29 8HA,,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,,,,,,,,,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/ilkley-library/,ilkley.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Keighley Library,North Street,Keighley,West Yorkshire,BD21 3SX,10090675821,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/keighley-library/,keighley.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Laisterdyke Library,Manse Street,Bradford,West Yorkshire,BD3 8RP,,Yes,LAL,,,09:30-19:00,09:30-17:30,09:30-13:00,09:30-19:00,09:30-17:30,09:30-16:00,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/laisterdyke-library/,laisterdyke.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Lees Library,[Unknown],,,BD22 9DL,,No,CRL,,2019,,,,,,,,,,,,,,,,No,,,,
City of Bradford Metropolitan District Council,Local Studies Library,"Margaret McMillan Tower, Princes Way",Bradford,West Yorkshire,BD1 1NN,10090675814,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,09:00-17:00,,,,,,,,,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/local-studies-library/,local.studies@bradford.gov.uk
City of Bradford Metropolitan District Council,Manningham Library,Carlisle Road,Bradford ,West Yorkshire,BD8 8BB,,Yes,LAL,,,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-16:00,09:30-16:00,12:00-16:00,,,,,,,,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/manningham-library/,manningham.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Menston Library,Main Street ,Ilkley,West Yorkshire,LS29 6LG,10024353892,No,CRL,,,09:00-13:00,14:00-18:00,,09:00-13:00,09:00-13:00,09:30-13:00,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/menston-library/,menston.library@gmail.com
City of Bradford Metropolitan District Council,Oxenhope Library,[Unknown],,,BD22 9LJ,,No,CRL,,2019,,,,,,,,,,,,,,,,No,,,,
City of Bradford Metropolitan District Council,Queensbury Library,"The Bank, 36 High Street ",Bradford,West Yorkshire,BD13 2PA,,No,CRL,2017,,,,,,,,,,,,,,,,,Yes,,,,queensburylibrary@gmail.com
City of Bradford Metropolitan District Council,Queensbury Library,Victoria Hall,Bradford,West Yorkshire,BD13 1AB,,Yes,LAL,,2017,09:00-12:00,,,14:00-17:00,10:00-13:00,10:00-13:00,,,,,,,,,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/queensbury-library/,queensburylibrary@gmail.com
City of Bradford Metropolitan District Council,Shipley Library,2 Wellcroft,Shipley,West Yorkshire,BD18 3QH,,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/shipley-library/,shipley.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Silsden Library,"Silsden Town Hall, Kirkgate",Keighley,West Yorkshire,BD20 0AJ,,No,CRL,,,10:00-16:00,10:00-18:00,10:00-16:00,10:00-16:00,10:00-16:00,09:30-13:00,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/silsden-library/,silsdenlibrary@gmail.com
City of Bradford Metropolitan District Council,St. Augustine's Library,"St. Augustine's Centre, Otley Road",Bradford ,West Yorkshire,BD3 0DN,,No,CRL,,,,,,,,11:00-14:00,,,,,,,,,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/st-augustines-library/,st.augustineslib@gmail.com
City of Bradford Metropolitan District Council,Thornbury Library,"The Thornbury Centre, Leeds Old Road",Bradford ,West Yorkshire,BD3 8JX,,No,CRL,,,09:30-12:00,,09:30-12:00,09:30-12:00,09:30-12:00,,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/thornbury-library/,thornburycommunitylibrary01@gmail.com
City of Bradford Metropolitan District Council,Thornton Library,Market Street,Bradford,West Yorkshire,BD13 3HW,,No,CRL,,,,14:00-17:00,10:00-14:00,,13:30-17:00,09:30-12:00,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/thornton-library/,thorntonlibrary1@gmail.com
City of Bradford Metropolitan District Council,Wibsey Library,North Road ,Bradford,West Yorkshire,BD6 1TR,,Yes,LAL,,,09:30-19:00,09:30-17:30,09:30-13:00,09:30-19:00,09:30-17:30,09:30-16:00,,,,,,,,,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/wibsey-library/,wibsey.library@bradford.gov.uk
City of Bradford Metropolitan District Council,Wilsden Library,Village Hall,Bradford,West Yorkshire,BD15 0HT,,No,CRL,,,,10:00-19:00,,,,,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/wilsden-library/,libraryWVH@btconnect.com
City of Bradford Metropolitan District Council,Wrose Book Exchange,75 Wrose Road,Shipley,West Yorkshire,BD18 1HX,,No,CRL,,2022,13:30-16:00,13:30-16:00,,13:30-16:00,,09:30-12:00,,,,,,,,,,No,,,https://www.bradford.gov.uk/libraries/find-your-local-library/wrose-library/,LibraryWrose@gmail.com
City of Bradford Metropolitan District Council,Wyke Library,"Appleton Academy, Woodside Road",Bradford,West Yorkshire,BD12 8AL,,Yes,LAL,,,09:30-18:45,09:30-17:15,09:30-13:00,09:30-18:45,09:30-17:15,09:30-15:45,,,,,,,,,,Yes,,,https://www.bradford.gov.uk/libraries/find-your-local-library/wyke-library/,wyke.library@bradford.gov.uk
