Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Manchester City Council,Crumpsall & Cheetham Library,Cheetham Hill Road,Crumpsall,Greater Manchester,M8 9JN,,Yes,LAL,,2014,,,,,,,,,,,,,,,,No,,,,
Manchester City Council,Didsbury Library,692 Wilmslow Road,Didsbury,Greater Manchester,M21 9PN,10023049815,Yes,LAL,,,09:00-20:00,09:00-20:00,,09:00-17:00,09:00-17:00,09:00-17:00,,,,,,,,,,No,,,,disburylibrary@manchester.gov.uk
Manchester City Council,Fallowfield Community Library,The Place at Platt Lane,Platt Lane,Greater Manchester,M14 7FB,10023050040,No,CRL,,,13:00-19:00,,14:00-17:00,10:00-17:00,14:00-17:00,10:00-15:00,,,,,,,,,,Yes,The Place,,,withingtonlibrary@manchester.gov.uk
Manchester City Council,Forum Library Wythenshawe,Forum Square,Wythenshawe,Greater Manchester,M22 5RX,10024148977,Yes,LAL,,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-17:00,09:00-17:00,,,,,,,,,,Yes,Forum Centre,Internal refurbishment and Open+ installation in 2019,,forumlibrary@manchester.gov.uk
Manchester City Council,Gorton Library,Garratt Way,Gorton,Greater Manchester,M18 8HE,10090665112,Yes,LAL,,,10:00-17:00,10:00-20:00,,10:00-17:00,14:00-17:00,10:00-17:00,,,,,,,,,,No,,,,gortonlibrary@manchester.gov.uk
Manchester City Council,Higher Blackely Library,Victoria Avenue,High Blackley,Greater Manchester,M9 0RA,,No,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
Manchester City Council,Hulme High Street Library,Hulme High Street,Hulme,Greater Manchester,M15 5NN,10090423975,Yes,LAL,,,06:30-21:30,06:30-21:30,06:30-21:30,06:30-21:30,06:30-21:30,09:00-16:30,09:00-16:30,,,,,,,,,Yes,Moss Side Leisure Centre,,,hulmelibrary@manchester.gov.uk
Manchester City Council,Hulme Library,Hulme Walk,Manchester,Greater Manchester,M15 5FQ,,No,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
Manchester City Council,Levenshulme Library,Cromwell Grove,Manchester,Greater Manchester,M19 3QE,,No,LAL,,2016,,,,,,,,,,,,,,,,No,,,,
Manchester City Council,Longsight Library & Learning Centre,519 Stockport Road,Longsight,Greater Manchester,M12 4NE,77246618,Yes,LAL,,,09:00-20:00,09:00-20:00,09:00-17:00,09:00-17:00,,09:00-17:00,,,,,,,,,,Yes,Manchester Adult Education Service,,,longsightlibrary@manchester.gov.uk
Manchester City Council,Miles Platting Community Library,"Victoria Mill Community Centre, Lower Vickers Street",Miles Platting,Greater Manchester,M40 8EE,77139702,No,CRL,,,,14:00-17:00,10:00-13:00,13:00-19:00,,10:00-13:00,,,,,,,,,,Yes,Victoria Mill Community Centre,,,beswicklibrary@manchester.gov.uk
Manchester City Council,Moss Side Powerhouse Library,140 Raby Street,Moss Side,Greater Manchester,M14 4SL,77117280,Yes,LAL,,,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,,12:00-17:00,,,,,,,,,,Yes,Powerhouse,,,powerhouselibrary@manchester.gov.uk
Manchester City Council,New Moston Community Library,Nuthurst Road,New Moston,Greater Manchester,M40 3PJ,10023050807,No,CRL,,,14:00-17:00,,14:00-20:00,,10:00-13:00,14:00-17:00,,,,,,,,,,No,,,,ncl@manchester.gov.uk
Manchester City Council,Newton Heath Library,Old Church Street,Newton Heath,Greater Manchester,M40 2JB,77242605,Yes,LAL,,,10:00-20:00,10:00-17:00,14:00-17:00,,10:00-17:00,10:00-17:00,,,,,,,,,,No,,External refurbishment 2019,,newtonheathlibrary@manchester.gov.uk
Manchester City Council,North City Library,Rochdale Road,Harpurhey,Greater Manchester,M9 4AF,10023058284,Yes,LAL,,,09:00-20:00,09:00-20:00,09:00-17:00,09:00-17:00,,09:00-17:00,,,,,,,,,,Yes,The Manchester College,,,ncl@manchester.gov.uk
Manchester City Council,Northenden Community Library,"Parkway Green House, 460 Palatine Road",Northenden,Greater Manchester,M22 4WL,10023061014,Yes,CRL,,,14:00-17:00,10:00-13:00,10:00-13:00,14:00-17:00,10:00-13:00,,,,,,,,,,,Yes,Parkway Green Housing,,,forumlibrary@manchester.gov.uk
Manchester City Council,Rack House,,,,M23 0BT,,Yes,LAL,,2011,,,,,,,,,,,,,,,,No,,,,
Manchester City Council,Withington Library,410 Wilmslow Road,Withington,Greater Manchester,M20 3BN,10023048593,Yes,LAL,,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-17:00,09:00-17:00,,,,,,,,,,No,,Major refurbishment and implementation of Oipen+ 2018,,withingtonlibrary@manchester.gov.uk
