Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Stoke-on-Trent City Council,Longton Library,"Sutherland Institute, Lightwood Road",Stoke-on-Trent,Staffordshire,ST3 4HY,,No,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,10:00-14:00,09:00-18:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,https://www.stoke.gov.uk/libraries,longton.library@stoke.gov.uk
Stoke-on-Trent City Council,Meir Library,Sandon Road,Stoke-on-Trent,Staffordshire,ST3 7DJ,,No,LAL,,,09:00-17:00,00:00-00:00,09:00-17:00,00:00-00:00,09:00-17:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Colocated with Local Centre,Proposal to close exising library and relocate as volunteer-led library service,https://www.stoke.gov.uk/libraries,meir.library@stoke.gov.uk
Stoke-on-Trent City Council,Northwood Stadium (Book Collection),Keelings Road,Stoke-on-Trent,Staffordshire,ST1 6PA,,No,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Stoke-on-Trent City Council,Oakwood Hub (Book Collection),Oakwood Road,Blurton,Staffordshire,ST3 3AR,,No,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Stoke-on-Trent City Council,Stoke Library,"Stoke Local Centre, South Wolfe Street",Stoke-on-Street,Staffordshire,ST4 4SZ,,No,LAL,,,08:45-18:00,08:45-18:00,08:45-18:00,08:45-17:00,08:45-18:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Colocated with Local Centre,,https://www.stoke.gov.uk/libraries,stoke.library@stoke.gov.uk
Stoke-on-Trent City Council,Swan Bank (Book Collection),Swan Square,Stoke-on-Trent,Staffordshire,ST6 1ES,,No,CRL,,,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Part of Methodist Church,"The library service provides a collection of books, but has no further management involvement.",,
Stoke-on-Trent City Council,Trentham Library,Trently Road,Stoke-on-Trent,Staffordshire,ST4 8PH,,Yes,LAL,,2014,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Stoke-on-Trent City Council,Trentham Reads (Book Collection),"Trentham Community Learning Centre, Trentham Academy, Allerton Road",Trentham,Staffordshire,ST4 8PQ,,No,CRL,,,00:00-00:00,10:00-15:30,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,Building is used as Community Centre & Sixth Form Centre,"Moved from GP surgery to new community building in 2019. Closes 12:00-13:30. The library service provides a collection of books, but has no further management involvement.",,
Stoke-on-Trent City Council,Tunstall Library,"Victoria Institute, The Boulevard",Stoke-on-Trent,Staffordshire,ST6 6BD,,No,LAL,,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-14:00,09:00-18:00,10:00-14:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,Proposal to relocate library to Tunstall Town Hall,https://www.stoke.gov.uk/libraries,tunstall.library@stoke.gov.uk
Stoke-on-Trent City Council,Wallace Sport & Education Centre (Book Collection),Abbots Road,Stoke-on-Trent,Staffordshire,ST2 8DU,,No,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
Stoke-on-Trent City Council,Whitfield Valley (Book Collection),Fegg Hayes Road,Stoke-on-Trent,Staffordshire,ST6 6QR,,No,LAL,,2018,,,,,,,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,No,,,,
