Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Buckinghamshire County Council,Chalfont St Peter Community Library,High Street,Chalfont St. Peter,Buckinghamshire,SL9 9QA,,Yes,CRL,,,,10:00-17:00,10:00-17:00,,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,http://www.csp-communitylibrary.co.uk/,csp-cl@hotmail.co.uk
Buckinghamshire County Council,Chesham Library,Elgiva Lane,Chesham,Buckinghamshire,HP5 2JD,,Yes,LAL,,,09:30-19:00,09:30-17:00,09:30-13:00,09:30-17:00,,10:00-16:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/chesham/,lib-che@buckscc.gov.uk
Buckinghamshire County Council,Farnham Common Community Library,Victoria Road,Farnham Common,Buckinghamshire,SL2 3NL,,Yes,CRL,,,,09:30-19:00,,09:30-17:00,09:30-17:00,09:30-13:00,,,,,,,,,,No,,,http://www.buckscommunitylibraries.org/farnham-common/,contact.farnhamccl@gmail.com
Buckinghamshire County Council,Flackwell Heath Community Library,"Shelf Village Hall, Halifax Road",Flackwell Heath,Buckinghamshire,HP10 9AA,,Yes,CRL,,,,10:00-17:00,,10:00-17:00,10:00-17:00,10:00-13:00,,,,,,,,,,No,,,http://www.buckscommunitylibraries.org/flackwell-heath/,fhcl@flackwellheath.net
Buckinghamshire County Council,Gerrards Cross Community Library,38 Station Road,Gerrards Cross,Buckinghamshire,SL9 8EL,,Yes,CRL,,,,09:30-18:30,,09:30-17:00,09:30-17:00,10:00-16:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/gerrards-cross/,lib-gex@buckscc.gov.uk
Buckinghamshire County Council,Great Missenden Community Library,High Street,Great Missenden,Buckinghamshire,HP16 0AL,,Yes,CRL,,,,09:30-17:00,09:00-17:00,,09:30-18:00,09:30-13:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/great-missenden/,lib-mis@buckscc.gov.uk
Buckinghamshire County Council,Haddenham Community Library,Banks Road,Haddenham,Buckinghamshire,HP17 8EE,,Yes,CRL,,,,09:00-17:00,,09:00-17:00,09:00-17:00,09:30-13:00,,,,,,,,,,No,,,http://haddenhamcommunitylibrary.org.uk/,lib-had@buckscc.gov.uk
Buckinghamshire County Council,Hazlemere Library,312 Amersham Road,Hazlemere,Buckinghamshire,HP15 7PY,,Yes,LAL,,,09:30-17:00,09:30-17:00,,09:30-18:00,09:30-17:00,10:00-13:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/hazlemere/,lib-haz@buckscc.gov.uk
Buckinghamshire County Council,High Wycombe Library,5 Eden Centre,High Wycombe,Buckinghamshire,HP11 2DH,,Yes,LAL,,,,09:30-17:00,09:30-17:00,09:30-19:00,09:30-17:00,10:00-17:00,12:00-16:00,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/high-wycombe/,lib-hiw@buckscc.gov.uk
Buckinghamshire County Council,Iver Heath Community Library,St Margaret's Close,Iver Heath,Buckinghamshire,SL0 0DA,,Yes,CRL,,,,09:30-17:00,,09:30-18:00,,10:00-13:00,,,,,,,,,,No,,Library is closed for lunch 13:00 - 14:00,https://www.buckscc.gov.uk/services/libraries/find-a-library/iver-heath/,lib-ivh@buckscc.gov.uk
Buckinghamshire County Council,Little Chalfont Community Library,Cokes Lane,Little Chalfont,Buckinghamshire,HP7 9QA,,Yes,CRL,,,,10:00-17:00,10:00-17:00,10:00-13:00,10:00-17:00,10:00-15:00,,,,,,,,,,No,,,https://www.littlechalfontlibrary.org.uk/,littlechalfontlibrary@gmail.com
Buckinghamshire County Council,Long Crendon Community Library,High Street,Long Crendon,Buckinghamshire,HP18 9AF,,Yes,CRL,,,,10:00-17:00,10:00-17:00,,10:00-17:00,10:00-13:00,,,,,,,,,,No,,,https://longcrendonlibrary.org.uk/,hello@longcrendonlibrary.org.uk
Buckinghamshire County Council,Marlow Library,Institute Road,Marlow,Buckinghamshire,SL7 1BL,,Yes,LAL,,,,10:00-18:00,10:00-17:00,10:00-16:00,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/marlow/,lib-mar@buckscc.gov.uk
Buckinghamshire County Council,Micklefield Community Library,Micklefield Road,High Wycombe,Buckinghamshire,HP13 7HU,,Yes,LAL,,,,14:00-17:00,,14:00-19:00,09:30-13:00,09:30-13:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/micklefield/,lib-mic@buckscc.gov.uk
Buckinghamshire County Council,Princes Risborough Library,Bell Street,Princes Risborough,Buckinghamshire,HP27 0AA,,Yes,LAL,,,,10:00-17:30,10:00-13:00,10:00-16:00,10:00-17:00,10:00-13:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/princes-risborough/,lib-prr@buckscc.gov.uk
Buckinghamshire County Council,Steeple Claydon Community Library,Queen Catherine Road,Buckingham,Buckinghamshire,MK18 2PY,,No,ICL,,,,,,,,,,,,,,,,,,No,,Left Council control in 2006,https://www.steepleclaydonparishcouncil.gov.uk/community-library/,librarianscpc@btinternet.comï¿½ ï¿½
Buckinghamshire County Council,Stokenchurch Community Library,Wycombe Road,High Wycombe,Buckinghamshire,HP14 3RG,,Yes,CRL,,,,14:00-17:00,10:00-17:00,14:00-19:00,,10:00-13:00,,,,,,,,,,No,,,http://www.buckscommunitylibraries.org/stokenchurch/,enquiries.scl@gmail.com
Buckinghamshire County Council,Thomas Hickman School,Belgrave Road,Aylesbury,Buckinghamshire,HP19 9HP,,No,LAL,,2011,,,,,,,,,,,,,,,,No,,,,
Buckinghamshire County Council,Wendover Community Library,High Street,Wendover,Buckinghamshire,HP22 6DU,,Yes,CRL,,,,09:30-17:00,,09:30-17:00,09:30-19:00,10:00-16:00,,,,,,,,,,No,,,http://www.buckscommunitylibraries.org/wendover/home,lib-wen@buckscc.gov.uk
Buckinghamshire County Council,West Wycombe Community Library,"Swan Yard, High Street",West Wycombe,Buckinghamshire,HP14 3AE,,Yes,CRL,,,09:00-17:00,09:00-17:00,10:00-16:00,09:00-17:00,09:00-13:00,10:00-13:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/west-wycombe/,wwlibrary2012@gmail.com
Buckinghamshire County Council,Wing Community Library,"Wing Hall, Leighton Road",Wing,Buckinghamshire,LU7 0NN,,Yes,CRL,,,,14:00-19:00,10:00-13:00,,14:00-17:00,10:00-13:00,,,,,,,,,,No,,,http://www.buckscommunitylibraries.org/wing/,wingcommunitylibrary@gmail.com
Buckinghamshire County Council,Winslow Community Library,Park Road,Buckingham,Buckinghamshire,MK18 3DL,,Yes,CRL,,,09:30-17:00,09:30-17:00,09:30-17:00,,13:00-17:00,09:30-13:00,,,,,,,,,,No,,,https://www.buckscc.gov.uk/services/libraries/find-a-library/winslow/,lib-wis@buckscc.gov.uk
