Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Liverpool City Council,Kensington,Kensington ,Kensington,Merseyside,L7 2RJ,38084483,Yes,CRL,,,10:00-18:00,,10:00-18:00,10:00-17:00,10:00-17:00,,,,,,,,,,,No,,,http://liverpool.gov.uk/libraries/find-a-library/kensington-library/,kensington.library@liverpool.gov.uk
Liverpool City Council,Larkhill,Queens Drive ,Liverpool ,Merseyside,L13 0DB,,Yes,LAL,,2012,,,,,,,,,,,,,,,,No,,,,
Liverpool City Council,Lee Valley,"Lee Valley Millennium Centre, Childwall Valley Road",Netherley,Merseyside,L25 2RF,38032039,Yes,LAL,,,,10:00-18:00,,10:00-17:00,10:00-17:00,10:00-16:00,,,,,,,,,,Yes,,,http://liverpool.gov.uk/libraries/find-a-library/lee-valley-library/,leevalley.library@liverpool.gov.uk
Liverpool City Council,Norris Green,Townsend Avenue,Norris Green,Merseyside,L11 5AF,38152536,Yes,LAL,,,10:00-18:00,10:00-18:00,10:00-18:00,,10:00-18:00,10:00-16:00,,,,,,,,,,No,,,http://liverpool.gov.uk/libraries/find-a-library/norris-green-library/,norrisgreen.library@liverpool.gov.uk
Liverpool City Council,Old Swan,Prescot Road ,Old Swan,Merseyside,L13 5XG,38120428,Yes,LAL,,,10:00-18:00,10:00-18:00,,,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,http://liverpool.gov.uk/libraries/find-a-library/old-swan-library/,oldswan.library@liverpool.gov.uk
Liverpool City Council,Parklands,Conleach Road,Speke,Merseyside,L24 0TY,38226750,Yes,LAL,,,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,,,,,,,,,,,Yes,Council One Stop Shop,,http://liverpool.gov.uk/libraries/find-a-library/parklands-library/,parklands.library@liverpool.gov.uk
Liverpool City Council,Sefton Park,Aigburth Road ,Liverpool,Merseyside,L17 4JS,38002298,Yes,LAL,,,,,10:00-18:00,10:00-17:00,10:00-17:00,10:00-16:00,,,,,,,,,,No,,,http://liverpool.gov.uk/libraries/find-a-library/sefton-park-library/,seftonpark.library@liverpool.gov.uk
Liverpool City Council,Spellow,County Road ,Liverpool ,Merseyside,L4 3QF,38037400,Yes,LAL,,,10:00-18:00,,10:00-18:00,10:00-17:00,,10:00-16:00,,,,,,,,,,No,,,http://liverpool.gov.uk/libraries/find-a-library/spellow-library/,spellow.library@liverpool.gov.uk
Liverpool City Council,Toxteth,Windsor Street,Toxteth,Merseyside,L8 1XF,38166383,Yes,LAL,,,10:00-18:00,10:00-18:00,10:00-18:00,,,10:00-16:00,,,,,,,,,,No,,,http://liverpool.gov.uk/libraries/find-a-library/toxteth-library/,toxteth.library@liverpool.gov.uk
Liverpool City Council,Walton (Life Rooms),Evered Avenue ,Walton,Merseyside,L9 2AF,38053939,No,CRL,,,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,09:30-16:30,,,,,,,,,,,No,,,http://liverpool.gov.uk/libraries/find-a-library/walton-library/,liferooms@merseycare.nhs.uk
Liverpool City Council,Wavertree,Picton Road ,Wavertree,Merseyside,L15 4LP,38117951,Yes,LAL,,,10:00-18:00,10:00-18:00,,10:00-17:00,,10:00-16:00,,,,,,,,,,No,,,http://liverpool.gov.uk/libraries/find-a-library/wavertree-library/,wavertree.library@liverpool.gov.uk
Liverpool City Council,West Derby,West Derby Road ,Liverpool ,Merseyside,L13 7HQ,38274518,Yes,LAL,2012,,10:00-18:00,10:00-18:00,10:00-18:00,,10:00-17:00,,,,,,,,,,,Yes,,,http://liverpool.gov.uk/libraries/find-a-library/west-derby-library/,westderby.library@liverpool.gov.uk
Liverpool City Council,Woolton,88 Allerton Road ,Woolton,Merseyside,L25 7RQ,38005330,No,LAL,,2012,,,,,,,,,,,,,,,,No,,,,
