Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Cheshire West and Chester Council,Hope Farm Library,Bridge Meadow,Ellesmere Port,Cheshire,CH66 2LE,100012594980,Yes,LAL,,,14:00-19:00,10:00-17:00,,14:00-19:00,10:00-17:00,09:30-13:00,,,,,,,,,,No,,,,hopefarm.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Lache Library,Lache Park Avenue,Chester,Cheshire,CH4 8HR,100012571720,Yes,LAL,,,09:30-19:00,09:30-17:00,,09:30-19:00,09:30-17:00,09:30-13:00,,,,,,,,,,No,,,,lache.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Little Sutton Library,Chester Road,Ellesmere Port,Cheshire,CH66 1QQ,200003329413,Yes,LAL,,,10:00-17:00,13:00-19:00,,10:00-17:00,13:00-19:00,09:30-13:00,,,,,,,,,,No,,,,littlesutton.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Malpas Library,Bishop Heber High School,Malpas,Cheshire,SY14 8JD,,Yes,LAL,,,,13:30-19:00,,13:30-19:00,,,,,,,,,,,,No,,,,malpas.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Neston Library,Parkgate Road,Neston,Cheshire,CH64 6QE,100012593260,Yes,LAL,,,09:00-17:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-19:00,09:30-13:00,,,,,,,,,,No,,,,neston.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Northwich Library,Witton Street,Northwich,Cheshire,CW9 5DR,200003235917,Yes,LAL,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-19:00,09:00-19:00,09:00-13:00,,,,,,,,,,No,,,,northwich.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Sandiway Library,Mere Lane,Northwich,Cheshire,CW8 2NS,100012604466,Yes,LAL,,,09:30-17:00,09:30-19:00,,09:30-17:00,09:30-19:00,09:30-13:00,,,,,,,,,,No,,,,sandiway.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Saughall Library,"Vernon Institute, Church Lane",Saughall,Cheshire,CH1 6EN,,No,LAL,,2013,,,,,,,,,,,,,,,,No,,,,
Cheshire West and Chester Council,Tarporley Library,High School,Tarporley,Cheshire,CW6 0BJ,200002841228,Yes,LAL,,,13:30-19:00,,,13:30-19:00,,,,,,,,,,,,No,,,,tarporley.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Tarvin Library,"Community Centre, Meadow Close",Tarvin,Cheshire,CH3 8LY,,Yes,LAL,,,,12:00-19:00,,13:30-17:00,,,,,,,,,,,,No,,,,tarvin.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Tattenhall Library,Tattenhall Park Primary School,Chester,Cheshire,CH3 9AH,200000817418,Yes,LAL,2013,,10:00-13:00,14:00-17:00,,10:00-13:00,14:00-17:00,10:00-13:00,,,,,,,,,,No,,New building - same site,,tattenhall.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Upton Library,Wealstone Lane,Chester,Cheshire,CH2 1HB,200000825916,Yes,LAL,,,09:30-17:00,09:30-19:00,09:30-17:00,09:30-17:00,09:30-19:00,09:30-13:00,,,,,,,,,,No,,,,upton.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Weaverham Library,Russet Road,Weaverham,Cheshire,CW8 3HY,100012604647,Yes,LAL,,,09:30-19:00,09:30-17:00,09:30-17:00,,09:30-19:00,09:30-13:00,,,,,,,,,,No,,,,weaverham.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Wharton Library,Willow Square,Winsford,Cheshire,CW7 3HP,10014512652,Yes,LAL,,,09:00-17:00,09:00-17:00,,09:00-17:00,12:00-17:00,09:00-13:00,,,,,,,,,,No,,,,wharton.library@cheshirewestandchester.gov.uk
Cheshire West and Chester Council,Willaston Library,"Willaston Methodist Church, Neston Road",Willaston,Cheshire,CH64 2TL,,No,LAL,,2016,,,,,,,,,,,,,,,,No,,,,
Cheshire West and Chester Council,Winsford Library,High Street,Winsford,Cheshire,CW7 2AS,100012603461,Yes,LAL,,,09:30-19:00,09:30-17:00,09:30-17:00,09:30-19:00,09:30-17:00,09:30-13:00,,,,,,,,,,No,,,,winsford.library@cheshirewestandchester.gov.uk
