Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
North Yorkshire Council,Scarborough Library,Vernon Road,Scarborough,North Yorkshire,YO11 2NN,200003350736,Yes,LAL,,,09:00-18:00,09:00-18:00,10:00-18:00,09:00-19:00,09:00-18:00,09:00-15:00,,,,,,,,,,No,,,,scarborough.library@northyorks.gov.uk
North Yorkshire Council,Selby Library,52 Micklegate,Selby,North Yorkshire,YO8 4EQ,,Yes,LAL,,,09:30-19:30,09:30-17:30,09:30-17:30,09:30-12:30,09:30-17:30,09:30-12:30,,,,,,,,,,No,,,,selby.library@northyorks.gov.uk
North Yorkshire Council,Settle Library,Limestone View,Settle,North Yorkshire,BD24 9RB,,Yes,CRL,2013,,14:00-17:00,09:30-17:00,,14:00-17:00,14:00-18:00,10:00-12:30,,,,,,,,,,Yes,,,,settlelibrary@outlook.com
North Yorkshire Council,Sherburn-in-Elmet Library,Finkle Hill,Leeds,North Yorkshire,LS25 6EA,,Yes,CRL,,,09:30-17:00,09:30-17:00,,09:30-17:00,09:30-13:00,09:30-12:30,,,,,,,,,,Yes,,,,sherburn.library@siect.uk
North Yorkshire Council,Skipton Library,High Street,Skipton,North Yorkshire,BD23 1JX,,Yes,LAL,,,09:30-19:00,,09:30-19:00,09:30-19:00,09:30-17:00,09:30-13:30,,,,,,,,,,No,,,,skipton.library@northyorks.gov.uk
North Yorkshire Council,South Craven Community Library,"Main Street, Crosshills",Keighley,North Yorkshire,BD20 8TQ,,Yes,CRL,,,14:00-19:00,,10:00-13:00,14:00-17:00,14:00-19:00,10:00-12:00,,,,,,,,,,No,,Previously called South Craven community library,,enquiries@sccls.org.uk
North Yorkshire Council,Starbeck Library,68a High Street,Harrogate,North Yorkshire,HG2 7LW,,Yes,CRL,,,14:00-17:00,10:00-17:00,14:00-17:00,,14:00-17:00,10:00-12:00,,,,,,,,,,Yes,,,,info.starbeckcl@gmail.com
North Yorkshire Council,Stokesley Library,"Town Close, North Road",Stokesley,North Yorkshire,TS9 5DH,,Yes,CRL,,,09:30-17:00,14:00-18:30,,09:30-17:00,09:30-13:00,09:30-13:00,,,,,,,,,,Yes,,,,library.theglobe@gmail.com
North Yorkshire Council,Tadcaster Library,Station Road,Tadcaster,North Yorkshire,LS24 9JG,,Yes,CRL,,,14:00-18:00,14:00-18:00,14:00-18:00,09:00-13:00,09:00-13:00,10:00-12:00,,,,,,,,,,No,,,,tadcastercommunitylibrary@gmail.com
North Yorkshire Council,Thirsk Library,"Meadowfields, Chapel Street",Thirsk,North Yorkshire,YO7 1TH,,Yes,CRL,2015,,10:00-17:00,13:00-17:00,,10:00-18:00,10:00-17:00,09:30-15:00,,,,,,,,,,Yes,,,,library@thirskcommunitylibrary.org.uk
North Yorkshire Council,Thirsk Library & Customer Services Centre,Finkle Street,Thirsk,North Yorkshire,YO7 1DA,,Yes,LAL,,2015,,,,,,,,,,,,,,,,No,,,,
North Yorkshire Council,Whitby Library,Windsor Terrace,Whitby,North Yorkshire,YO21 1ET,,Yes,LAL,,,09:30-17:00,09:30-19:00,,09:30-17:00,09:30-17:00,10:00-13:00,,,,,,,,,,No,,,,whitby.library@northyorks.gov.uk
