Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Fife Council,Kennoway Library,1 Bishops Court,,Kennoway,KY8 5LA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/kennoway-library,
Fife Council,Kincardine Library,2 Keith Street,,Kincardine,FK10 4ND,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/kincardine-library,
Fife Council,Kirkcaldy Galleries ,War Memorial Gardens,,Kirkcaldy,KY1 1YG,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/kirkcaldy-galleries,
Fife Council,Ladybank Library,The Maltings,,23 Commercial Road,KY15 7JS,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/ladybank-library,
Fife Council,Leslie Library,289 High Street,,Leslie,KY6 3AX,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/leslie-library,
Fife Council,Leven Library,16 Durie Street,,Leven,KY8 4HE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/leven-library,
Fife Council,Methil Library,Methill Library,,Wellesley Road ,KY8 3QR,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/methil-heritage-centre,
Fife Council,Newburgh Library,Tayside Institute,,90-92 High Street,KY14 6DA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/newburgh-heritage-centre,
Fife Council,Newport Library,Blyth Hall,,3 Scott Street,DD6 8DD,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/newport-library,
Fife Council,Oakley Library,Oakley Campus,,Station Road,KY12 9RJ,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/oakley-library,
Fife Council,Rosyth Library,Parkgate,,Rosyth,KY11 2JW,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/rosyth-library,
Fife Council,Rothes Halls Library,Kingdom Shopping Centre,,Glenrothes,KY7 5NX,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/rothes-halls-library,
Fife Council,St Andrews Library,Church Square,,St. Andrews,KY16 9NN,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/st-andrews-library,
Fife Council,St Monans Library,St. Monans Town Hall,,Hope Place,KY10 2DH,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/st-monans-library,
Fife Council,Tayport Library,Municipal Buildings,,17 Queen Street,DD6 9JY,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/tayport-library,
Fife Council,Templehall Library,Beauly Place,,Kirkcaldy ,KY2 6EX,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/templehall-library,
Fife Council,Valleyfield Library,Valleyfield Community Centre,,Abbey Street,KY12 8UA,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/valleyfield-library,
Fife Council,Waid Community Campus,St Andrews Road ,,Anstruther,KY10 3GY,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/waid-library,
Fife Council,Windmill LIbrary,Windmill Road,,Kirkcaldy,KY1 3AL,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,http://onfife.com/venues/windmill-library,
