Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Wakefield Metropolitan District Council,Kettlethorpe,Standbridge Lane,Wakefield,West Yorkshire,WF2 7NW,,No,ICL,,,,,,,,,,,,,,,,,,No,,"Former library building now demolished, the library is now a community library run from Standbridge Community Centre UPRN 63163708",,
Wakefield Metropolitan District Council,Kinsley,Wakefield Road,Pontefract,West Yorkshire,WF9 5AN,63138315,Yes,LAL,,2012,,,,,,,,,,,,,,,,Yes,Childrens Centre,Former library now a bike repair shop,,
Wakefield Metropolitan District Council,Knottingley,Pontefract Road,Pontefract,West Yorkshire,WF11 8EE,63053592,No,LAL,,,,,,,,,,,,,,,,,,Yes,Sports Centre,"Temporarily suspended following demolition of sports centre, mobile service replacement",https://www.wakefield.gov.uk/libraries-and-local-history/your-local-library/knottingley-library,knottingleylibrary@wakefield.gov.uk
Wakefield Metropolitan District Council,Middlestown,CP School Cross Road,Wakefield,West Yorkshire,WF4 4QE,63179700,No,LAL,,2011,,,,,,,,,,,,,,,,Yes,School,"Former building was a temporary  cabin, now demiolished",,
Wakefield Metropolitan District Council,Normanton,Market Street,Wakefield,West Yorkshire,WF6 2AR,63179494,No,LAL,,,09:30-17:00,09:30-18:00,,09:30-18:00,09:30-17:00,09:30-13:00,,,,,,,,,,Yes,Community Centre & Sports Facility,,http://www.wakefield.gov.uk/libraries-and-local-history/your-local-library/normanton-library,Normantonlibrary@wakefield.gov.uk
Wakefield Metropolitan District Council,Ossett,Town Hall,Ossett,West Yorkshire,WF5 8BE,63138034,No,LAL,,,09:30-17:00,09:30-17:00,09:30-17:00,,09:30-17:00,09:30-13:00,,,,,,,,,,Yes,Town Hall,Planned for major refurbishment 2020,http://www.wakefield.gov.uk/libraries-and-local-history/your-local-library/ossett-library,Ossettlibrary@wakefield.gov.uk
Wakefield Metropolitan District Council,Outwood,Victoria Street,Wakefield,West Yorkshire,WF1 2NE,,Yes,LAL,,2011,,,,,,,,,,,,,,,,No,,Library building demolished and a funeral directors now occupies the former site.,,
Wakefield Metropolitan District Council,Pontefract,Shoemarket,Pontefract,West Yorkshire,WF8 1BD,63137176,No,LAL,,,09:30-19:00,09:30-17:00,09:30-18:00,,09:30-17:00,09:30-16:00,,,,,,,,,,No,,,http://www.wakefield.gov.uk/libraries-and-local-history/your-local-library/pontefract-library,Pontefractlibrary@wakefield.gov.uk
Wakefield Metropolitan District Council,Sandal,Sparable Lane,Wakefield,West Yorkshire,WF1 5LJ,63154048,No,LAL,,,09:30-18:00,09:30-17:00,09:30-13:00,,09:30-17:00,10:00-13:00,,,,,,,,,,No,,,http://www.wakefield.gov.uk/libraries-and-local-history/your-local-library/sandal-library,Sandallibrary@wakefield.gov.uk
Wakefield Metropolitan District Council,South Elmsall,Barnsley Road,Pontefract,West Yorkshire,WF9 2AA,63154075,No,LAL,,,09:30-18:00,09:30-17:00,09:30-13:00,,09:30-17:00,10:00-13:00,,,,,,,,,,No,,,http://www.wakefield.gov.uk/libraries-and-local-history/your-local-library/south-elmsall-library,southelmsalllibrary@wakefield.gov.uk
Wakefield Metropolitan District Council,South Kirkby,White Apron Street,Pontefract,West Yorkshire,WF9 3LD,,Yes,LAL,,2011,,,,,,,,,,,,,,,,No,,Former library bulding converted to residential property,,
Wakefield Metropolitan District Council,South Pontefract,The Circle,Pontefract,West Yorkshire,WF8 2AY,63165163,Yes,LAL,,2011,,,,,,,,,,,,,,,,Yes,Community Centre,,,
Wakefield Metropolitan District Council,Stanley,Lake Lock Road,Wakefield,West Yorkshire,WF3 4HU,63142161,Yes,LAL,,,09:30-17:00,09:30-17:00,,09:30-19:00,09:30-17:00,10:00-13:00,,,,,,,,,,Yes,Community Centre & Nursery,,http://www.wakefield.gov.uk/libraries-and-local-history/your-local-library/stanley-library,stanleylibrary@wakefield.gov.uk
Wakefield Metropolitan District Council,Upton,Waggon Lane,Pontefract,West Yorkshire,WF9 1JS,63175274,No,ICL,,,,,,,,,,,,,,,,,,No,,,,
Wakefield Metropolitan District Council,Wakefield (Balne Lane),"Library Headquarters, Balne Lane",Wakefield,West Yorkshire,WF2 0DQ,,Yes,LAL,,2013,,,,,,,,,,,,,,,,No,,Merged into wakefield One library 2012 former site demolished and replaced by housing,,
Wakefield Metropolitan District Council,Wakefield (Drury Lane),Drury Lane,Wakefield,West Yorkshire,WF1 2DD,63032826,Yes,LAL,,2013,,,,,,,,,,,,,,,,No,,Merged into wakefield One library 2012 former site refurbished as artists studios The Art House Wakefield,,
Wakefield Metropolitan District Council,Wakefield One,"Wakefield One, Burton Street",Wakefield,West Yorkshire,WF1 2DA,63181892,Yes,LAL,,,09:00-19:00,09:00-17:00,09:00-19:00,09:00-19:00,09:00-17:00,09:00-16:00,,,,,,,,,,Yes,Council Offices,Opened in 2012 merging two city libraries,http://www.wakefield.gov.uk/libraries-and-local-history/your-local-library/wakefield-library,wakefieldlibrarymuseum@wakefield.gov.uk
Wakefield Metropolitan District Council,Walton,The Grove Shay Lane,Wakefield,West Yorkshire,WF2 6LD,63182821,No,ICL,,,,,,,,,,,,,,,,,,Yes,School,,,
