Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Newcastle City Council,High Heaton Library,Newton Place,Newcastle upon Tyne,Tyne and Wear,NE7 7HD,4510071027,Yes,LAL,,,,09:30-17:00,,09:30-17:00,,10:00-13:00,,,,,,,,,,No,,Open in other buildings since 1969,http://www.newcastle.gov.uk/leisure-libraries-and-tourism/libraries,information@newcastle.gov.uk
Newcastle City Council,Jesmond Library,St George's Terrace,Newcastle upon Tyne,Tyne and Wear,NE2 2DL,4510137552,No,ICL,2013,,,09:30-16:30,,09:30-19:30,09:30-12:30,09:30-16:30,,,,,,,,,,No,,,http://jesmondlibrary.co.uk/,enquiries@jesmondlibrary.org
Newcastle City Council,Kenton Library,"Kenton Centre, Hillsview Avenue",Newcastle upon Tyne,Tyne and Wear,NE3 3QJ,4510720135,Yes,LAL,,,,10:00-14:00,,10:00-18:00,10:00-17:00,10:00-14:00,,,,,,,,,,Yes,"Your Homes Newcastle, NHS",,http://www.newcastle.gov.uk/leisure-libraries-and-tourism/libraries,information@newcastle.gov.uk
Newcastle City Council,Moorside Library,"Moorside School, Beaconsfield Road",Newcastle upon Tyne,Tyne and Wear,NE4 5AW,,Yes,LAL,,2013,,,,,,,,,,,,,,,,No,,,,
Newcastle City Council,Newbiggin Hall Library,Trevelyan Court,Newcastle upon Tyne,Tyne and Wear,NE5 4BZ,4510140816,Yes,CRL,2015,,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,,08:00-15:00,,,,,,,,,Yes,"Sheltered Housing provision, Leazes Cafe",Previously open in Newbiggin Hall Shopping Centre,http://www.newcastle.gov.uk/leisure-libraries-and-tourism/libraries,information@newcastle.gov.uk
Newcastle City Council,Newburn Library,High Street,Newcastle upon Tyne,Tyne and Wear,NE15 8LN,4510070842,Yes,LAL,,,10:00-14:00,10:00-17:00,,,13:00-17:00,10:00-14:00,,,,,,,,,,No,,Closes for lunch Tues 12:30 to 13:00 only.,http://www.newcastle.gov.uk/leisure-libraries-and-tourism/libraries,information@newcastle.gov.uk
Newcastle City Council,Outer West Library,Denton Way,Newcastle upon Tyne,Tyne and Wear,NE5 2QZ,4510716619,Yes,LAL,,,,10:00-14:00,,10:00-18:00,10:00-17:00,10:00-14:00,,,,,,,,,,Yes,Your Homes Newcastle,Previously operating as West Denton Library,http://www.newcastle.gov.uk/leisure-libraries-and-tourism/libraries,information@newcastle.gov.uk
Newcastle City Council,The Lit & Phil,23 Westgate Road,Newcastle upon Tyne,Tyne and Wear,NE1 1SE,,No,ICL,,,09:30-19:00,09:30-20:00,09:30-19:00,09:30-19:00,09:30-17:00,09:30-13:00,,,,,,,,,,No,,"This is an Independent Library and has never been the responsibility of Newcastle City Council, but it is a facility available to our residents",,library@litandphil.org.uk
Newcastle City Council,The Multilingual Library,"Eldon Garden Shopping Centre, Percy Street",Newcastle upon Tyne,Tyne and Wear,NE1 7RA,,No,ICL,2015,,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,,,,,,,,,,No,,"This is an Independent Library and has never been the responsibility of Newcastle City Council, but it is a facility available to our residents",,
Newcastle City Council,Walker Library,Walker Activity Dome,Newcastle upon Tyne,Tyne and Wear,NE6 3BR,4510085680,Yes,LAL,2013,,10:00-17:00,,10:00-14:00,10:00-18:00,,10:00-14:00,,,,,,,,,,Yes,Leisure Centre,Previously operating in another location,http://www.newcastle.gov.uk/leisure-libraries-and-tourism/libraries,information@newcastle.gov.uk
Newcastle City Council,West End Library,Condercum Road,Newcastle upon Tyne,Tyne and Wear,NE4 9JH,4510731131,Yes,LAL,,,10:00-18:00,,10:00-14:00,,10:00-17:00,10:00-14:00,,,,,,,,,,Yes,Your Homes Newcastle,Open as Benwell library since 1909,http://www.newcastle.gov.uk/leisure-libraries-and-tourism/libraries,information@newcastle.gov.uk
