Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Kirklees Council,Holmfirth Library,47 Huddersfield Road,Holmfirth,West Yorkshire,HD9 3JH,83052541,Yes,LAL,,,09:30-19:00,09:30-13:30,13:00-17:30,09:30-17:30,09:30-17:30,10:00-16:00,11:00-15:00,,,,,,,,,No,,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Honley Library,West Avenue,Holmfirth,West Yorkshire,HD9 6HF,83194797,Yes,LAL,,,13:00-17:00,13:00-18:00,10:00-13:00,,13:00-17:00,10:00-13:00,,,,,,,,,,No,,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Huddersfield Library,"Civic Centre 3, High Street",Huddersfield,West Yorkshire,HD1 2EY,83240942,Yes,LAL,2022,,,,,,,,,,,,,,,,,Yes,Customer Service Centre building,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Huddersfield Library,Princess Alexandra Walk,Huddersfield,West Yorkshire,HD1 2SU,83057558,Yes,LAL,,2022,,,,,,,,,,,,,,,,Yes,Art Gallery,,,
Kirklees Council,Kirkburton Library,Turnshaws Road,Huddersfield,West Yorkshire,HD8 0RT,83101937,Yes,LAL,,,14:00-17:00,14:00-18:00,09:00-16:00,,10:00-17:00,10:00-12:30,,,,,,,,,,No,,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Kirkheaton Library,Fields Rise,Huddersfield,West Yorkshire,HD5 0LZ,83199062,Yes,CL,,,14:00-17:00,,,14:00-19:00,12:30-17:30,10:30-12:30,,,,,,,,,,Yes,Community Cafe,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Lepton Library,,,,HD8 0HB,,Yes,LAL,,2016,,,,,,,,,,,,,,,,No,,,,
Kirklees Council,Lindley Library,Lidget Street,Huddersfield,West Yorkshire,HD3 3JP,83187615,Yes,LAL,,,10:00-17:00,10:00-17:00,,10:00-19:00,10:00-17:00,10:00-14:00,,,,,,,,,,No,,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Marsden Library,"Marsden Mechanic's Hall, Peel Street",Huddersfield,West Yorkshire,HD7 6BW,83199063,Yes,CL,,,,10:00-13:00,13:00-18:00,10:00-13:00,13:00-17:00,10:00-15:00,,,,,,,,,,Yes,Marsden Mechanic's Hall,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Meltham Library,"Meltham Carlisle Institute, Huddersfield Road",Holmfirth,West Yorkshire,HD9 4AE,10093462819,Yes,CL,,,10:00-14:00,13:00-17:00,,13:30-17:30,10:00-14:00,10:00-14:00,,,,,,,,,,Yes,"Post Office, Carlile Institute",,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Meltham Library,"Meltham Town Hall, Huddersfield Road",Holmfirth,West Yorkshire,HD9 4AG,83189190,Yes,LAL,,2016,,,,,,,,,,,,,,,,No,,,,
Kirklees Council,Mirfield Library,"Easthorpe Lodge, Huddersfield Road",Mirfield,West Yorkshire,WF14 8AN,83201430,Yes,LAL,,,10:00-19:00,10:00-13:00,10:00-19:00,10:00-14:00,10:00-17:00,10:00-14:30,,,,,,,,,,No,,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Rawthorpe & Dalton Library,23 - 25 Ridgeway,Huddersfield,West Yorkshire,HD5 9QJ,83232890,Yes,LAL,,,13:00-17:00,10:00-13:30,13:00-17:00,,10:00-13:30,,,,,,,,,,,Yes,"Children's Centre, Private Nursery",,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Shepley Library,Marsh Lane,Huddersfield,West Yorkshire,HD8 8AE,83100676,Yes,LAL,,,13:00-17:00,,,10:00-17:00,14:00-17:00,10:00-12:00,,,,,,,,,,No,,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Skelmanthorpe Library,"24, Commercial Road",Huddersfield,West Yorkshire,HD8 9DA,83231428,Yes,CL,,,10:00-17:00,,10:00-18:00,10:00-17:00,10:00-17:00,10:00-12:00,,,,,,,,,,Yes,"Denby Dale Parish Council, Countryside Officer",,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Slaithwaite Library,Britannia Road,Huddersfield,West Yorkshire,HD7 5HF,,Yes,LAL,,2014,,,,,,,,,,,,,,,,No,,,,
Kirklees Council,Slaithwaite Library,"Slaithwaite Town Hall, Cross Street",Huddersfield,West Yorkshire,HD7 5AF,83245918,Yes,LAL,,,10:00-13:00,,13:00-17:00,13:00-18:00,,10:00-13:00,,,,,,,,,,Yes,"Town Hall, Children's Centre",,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,The Greenwood Centre,Huddersfield Road,Dewsbury,West Yorkshire,WF13 3JR,83134141,Yes,LAL,,,10:00-13:00,13:00-17:00,,13:00-19:00,,12:00-16:00,13:00-16:00,,,,,,,,,Yes,Children's Centre,,https://www.kirklees.gov.uk/Libraries,frontline.services@kirklees.gov.uk
Kirklees Council,Thornhill Lees Library,,,,WF12 9DU,83232892,Yes,LAL,,2016,,,,,,,,,,,,,,,,No,,,,
