Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Bristol City Council,Knowle,"1st Floor, Broadwalk Shopping Centre",Knowle,Bristol,BS4 2QU,,Yes,LAL,,,13:00-17:00,11:00-17:00,,11:00-19:00,11:00-17:00,10:00-17:00,,,,,,,,,,No,,,,knowle.library@bristol.gov.uk
Bristol City Council,Lawrence Weston,Ridingleaze House,Lawrence Weston,Bristol,BS11 0QE,,Yes,LAL,,,,,,,,,,,,,,,,,,No,,,,
Bristol City Council,Lockleaze Library,"Cameron Centre, Cameron Walk",Lockleaze,Bristol,BS7 9XB,,Yes,LAL,,,,11:00-16:00,11:00-16:00,11:00-16:00,,09:00-14:00,,,,,,,,,,No,,,,lockleaze.library@bristol.gov.uk
Bristol City Council,Marksbury Road,Marksbury Road,Bedminster,Bristol,BS3 5LG,,Yes,LAL,,,,10:00-17:00,,10:00-17:00,,11:00-17:00,,,,,,,,,,No,,,,marksburyrd.library@bristol.gov.uk
Bristol City Council,Redland,Whiteladies Road,Redland,Bristol,BS8 2PY,,Yes,LAL,,,,11:00-17:00,11:00-19:00,11:00-17:00,11:00-17:00,11:00-17:00,,,,,,,,,,No,,,,redland.library@bristol.gov.uk
Bristol City Council,Sea Mills,Sylvan Way,Sea Mills,Bristol,BS9 2NA,,Yes,LAL,,,10:00-14:00,10:00-14:00,13:00-17:00,13:00-17:00,10:00-15:00,10:00-15:00,,,,,,,,,,No,,,,seamills.library@bristol.gov.uk
Bristol City Council,Shirehampton,Station Road,Shirehampton,Bristol,BS11 9TU,,Yes,LAL,,,13:00-17:00,,13:00-17:00,10:00-14:00,13:00-17:00,10:00-14:00,,,,,,,,,,No,,,,shirehampton.library@bristol.gov.uk
Bristol City Council,Southmead,Greystoke Avenue,Southmead,Bristol,BS10 6AS,,Yes,LAL,,,,11:00-17:00,11:00-17:00,,13:00-17:00,11:00-17:00,,,,,,,,,,No,,,,southmead.library@bristol.gov.uk
Bristol City Council,St. George,Church Road,St. George,Bristol,BS5 8AL,,Yes,LAL,,,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,13:00-17:00,,,,,,,,,No,,,,st.george.library@bristol.gov.uk
Bristol City Council,Stockwood,Stockwood Road,Stockwood,Bristol,BS14 8PL,,Yes,LAL,,,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,13:00-17:00,,,,,,,,,No,,,,stockwood.library@bristol.gov.uk
Bristol City Council,St. Pauls,94 Grosvenor Road,St. Pauls,Bristol,BS2 8AL,,Yes,LAL,,,13:00-17:00,13:00-17:00,10:00-14:00,13:00-17:00,,11:00-17:00,,,,,,,,,,No,,,,st.pauls.library@bristol.gov.uk
Bristol City Council,Trinity Road,,,,BS2 0NW,,No,LAL,,2013,,,,,,,,,,,,,,,,No,,,,
Bristol City Council,Westbury,Falcondale Road,Westbury on Trym,Bristol,BS9 3JZ,,Yes,LAL,,,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,13:00-17:00,,,,,,,,,No,,,,westbury.library@bristol.gov.uk
Bristol City Council,Whitchurch,"Whitchurch District Centre, Oatlands Avenue",Whitchurch,Bristol,BS14 0SX,,Yes,LAL,,,13:00-17:00,10:00-14:00,13:00-17:00,,13:00-17:00,10:00-14:00,,,,,,,,,,No,,,,whitchurch.library@bristol.gov.uk
Bristol City Council,Wick Road,Wick Road,Bristlington,Bristol,BS4 4HE,,Yes,LAL,,,,10:00-17:00,10:00-17:00,,10:00-17:00,11:00-17:00,,,,,,,,,,No,,,,wickrd.library@bristol.gov.uk
