Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
East Riding of Yorkshire Council,Hessle Library & Customer Service Centre,Southgate,Hessle,East Riding of Yorkshire,HU13 0RB,,Yes,LAL,,,09:30-16:30,09:30-18:30,,09:30-16:30,09:30-16:30,09:30-12:30,,,,,,,,,,Yes,Childrens Centre,,,CSCHessle@eastriding.gov.uk
East Riding of Yorkshire Council,Hornsea Library,77 Newbegin,Hornsea,East Riding of Yorkshire,HU18 1PA,,Yes,LAL,,2020,,09:30-19:00,09:30-17:00,09:30-17:00,09:30-19:00,09:30-12:30,,,,,,,,,,No,,,,hornsea.library@eastriding.gov.uk
East Riding of Yorkshire Council,Hornsea Library & Customer Service Centre,,,,HU18 1PZ,,Yes,LAL,2020,,,,,,,,,,,,,,,,,Yes,,,,hornsea.library@eastriding.gov.uk
East Riding of Yorkshire Council,Howden Library & Customer Service Centr,69 Hailgate,Howden,East Riding of Yorkshire,DN14 7SX,,Yes,LAL,,,09:30-16:30,,14:00-19:00,,09:30-14:30,09:30-12:30,,,,,,,,,,Yes,Childrens Centre,,,howden.library@eastriding.gov.uk
East Riding of Yorkshire Council,Leven Library,"Recreation Hall, 74 East Street",Leven,East Riding of Yorkshire,HU17 5NG,,Yes,LAL,,,,,10:30-19:00,,,,,,,,,,,,,Yes,,,,leven.library@eastriding.gov.uk
East Riding of Yorkshire Council,Market Weighton Library & Customer Service Centre,14 Beverley Road,Market Weighton,East Riding of Yorkshire,YO43 3JP,,Yes,LAL,,,09:30-16:30,,09:30-18:30,,09:30-16:30,09:30-12:30,,,,,,,,,,Yes,Customer Service Centre,,,CSCWeighton@eastriding.gov.uk
East Riding of Yorkshire Council,North Bridlington Library,Martongate,Bridlington,East Riding of Yorkshire,YO16 6YD,,Yes,LAL,,,,09:30-17:00,,09:30-19:00,09:30-14:00,09:30-13:00,,,,,,,,,,No,,,,northbridlington.library@eastriding.gov.uk
East Riding of Yorkshire Council,North Ferriby Library,11 Church Road,North Ferriby,East Riding of Yorkshire,HU14 3DA,,Yes,LAL,,,,10:00-17:00,,14:00-18:00,,10:00-12:00,,,,,,,,,,No,,,,northferriby.library@eastriding.gov.uk
East Riding of Yorkshire Council,Pocklington Library & Customer Service Centre,23 Railway Street,Pocklington,East Riding of Yorkshire,YO42 2QU,,Yes,LAL,,,09:30-16:30,09:30-18:30,,09:30-16:30,09:30-13:00,09:30-12:30,,,,,,,,,,Yes,Customer Service Centre,,,CSCPock@eastriding.gov.uk
East Riding of Yorkshire Council,Snaith Library,27-29 Market Place,Snaith,East Riding of Yorkshire,DN14 9HE,,Yes,LAL,,,,14:00-18:00,,10:00-16:00,,10:00-12:00,,,,,,,,,,No,,,,snaith.library@eastriding.gov.uk
East Riding of Yorkshire Council,South Cave Library,97 Church Street,South Cave,East Riding of Yorkshire,HU15 2EP,,Yes,LAL,,,,14:00-17:00,,14:00-19:00,,10:00-12:00,,,,,,,,,,No,,,,southcave.library@eastriding.gov.uk
East Riding of Yorkshire Council,Stamford Bridge Library,Church Road,Stamford Bridge,East Riding of Yorkshire,YO41 1BP,,Yes,LAL,,,,14:00-19:00,,14:00-17:00,,10:00-12:00,,,,,,,,,,No,,,,stamfordbridge.library@eastriding.gov.uk
East Riding of Yorkshire Council,Swanland Library,"Swanland Village Hall, Main Street",North Ferriby,East Riding of Yorkshire,HU14 3QR,,Yes,LAL,,,,,09:00-12:00,,14:00-18:00,09:00-12:00,,,,,,,,,,Yes,,,,swanland.library@eastriding.gov.uk
East Riding of Yorkshire Council,Willerby Library,58 Main Street,Willerby,East Riding of Yorkshire,HU10 6BZ,,Yes,LAL,,,,09:30-17:00,,14:00-18:30,,09:30-12:30,,,,,,,,,,No,,,,willerbyswanland.library@eastriding.gov.uk
East Riding of Yorkshire Council,Withernsea Library & Customer Service Centre,Queen Street,Withernsea,East Riding of Yorkshire,HU19 2HH,,Yes,LAL,,,09:30-16:30,09:30-18:30,,09:30-16:30,09:30-13:00,09:30-12:30,,,,,,,,,,Yes,Customer Service Centre,,,CSCWithernsea@eastriding.gov.uk
